,district_id,state_code,state_network,meeting_2018_goal_oversub,total_mrc,bia_cost,bia_pct,wan_cost,wan_pct,upstream_cost,upstream_pct,isp_cost,isp_pct
55,950145,OH,False,False,1146.7500000000000000000000,1146.7500000000000000000000,1.0000000000000000000000,0,0E-22,0,0E-22,0,0E-22
56,983133,WA,True,True,29385.7400000000000001236328,7750.00000000000000000000,0.2637333618278797811444,21635.7400000000000001236328,0.7362666381721202188556,0,0E-24,0,0E-24
57,901125,IL,False,False,7258.8200000000000000068851,3481.800000000000000000000,0.4796647388969557035436,3777.0200000000000000068851,0.5203352611030442964564,0,0E-22,0,0E-22
58,946694,NY,False,False,3019.62914053571257055200,0,0E-20,1700.00000000000000000000,0.56298304224816260293,425.00000000000000000000,0.14074576056204065073,894.62914053571257055200,0.29627119718979674634
59,951788,OK,False,False,2500.00000000000000000000,2500.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
60,882598,CA,False,True,2185.9832511766792830540577,0,0E-22,407.500000000000000000000,0.1864149689988015086245,1749.0200000000000000087451,0.8001067707442547597941,0,0E-22
61,883427,CA,False,False,30413.6200000000000000098833,5200.00000000000000000000,0.1709760298182196002974,25213.6200000000000000098833,0.8290239701817803997026,0,0E-24,0,0E-24
62,922768,MN,False,False,4479.00000000000000000000,1999.00000000000000000000,0.44630497878990846171,2480.00000000000000000000,0.55369502121009153829,0,0E-20,0,0E-20
63,975632,VA,False,False,4200.00000000000000000000,1700.00000000000000000000,0.40476190476190476190,2500.00000000000000000000,0.59523809523809523810,0,0E-20,0,0E-20
64,901814,IL,False,True,21841.8700000000000000495482,4500.00000000000000000000,0.2060263155123622656847,17341.8700000000000000495482,0.7939736844876377343153,0,0E-24,0,0E-24
65,946380,NY,False,True,1396.6871986856357901315936,0,0E-22,0,0E-22,1348.0899999999999997843056,0.9652053811824375622422,22.653206334606144565875,0.0162192410411752427470
66,969450,TX,False,False,12256.25000000000000000000,3200.00000000000000000000,0.26109127995920448751,9056.25000000000000000000,0.73890872004079551249,0,0E-24,0,0E-24
67,881439,AL,True,False,6955.0900000000000000000000,3985.0900000000000000000000,0.5729746128375046189194,2970.00000000000000000000,0.4270253871624953810806,0,0E-22,0,0E-22
68,901741,IL,False,True,1200.00000000000000000000,1200.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
69,942886,NM,False,False,525.00000000000000000000,525.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
70,922663,MN,False,True,799.00000000000000000000,799.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
71,969505,TX,False,True,2390.00000000000000000000,2390.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
72,900950,IL,False,False,6384.00000000000000000000,3216.00000000000000000000,0.50375939849624060150,3168.00000000000000000000,0.49624060150375939850,0,0E-20,0,0E-20
73,929537,NC,True,False,11343.99999999999999982284,4668.99999999999999982284,0.41158321579689703807,6675.00000000000000000000,0.58841678420310296193,0,0E-24,0,0E-24
74,951597,OK,False,True,1950.00000000000000000000,1950.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
75,967157,TN,False,False,18000.00000000000000000000,18000.00000000000000000000,1.00000000000000000000,0,0E-24,0,0E-24,0,0E-24
76,975656,VA,False,False,16575.00000000000000000000,16575.00000000000000000000,1.00000000000000000000,0,0E-24,0,0E-24,0,0E-24
77,883142,CA,False,False,4627.15878096412307651021560000000000,0,0E-32,952.66666666666700000000000000000000,0.20588588197705367483807500999427,952.66666666666700000000000000000000,0.20588588197705367483807500999427,2695.3333333333300000000000000000000,0.58250288371814323771132646680674
78,901805,IL,False,False,1000.00000000000000000000,1000.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
79,902085,IN,False,True,1200.00000000000000000000,1200.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
80,924543,MO,True,False,885.00000000000000000000,885.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
81,949785,OH,False,False,2510.00000000000000000000,2510.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
82,929199,MT,False,True,2100.00000000000000000000,2100.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
83,902179,IN,False,False,5149.9500000000000000000000,2299.9500000000000000000000,0.4465965688987271721085,2850.00000000000000000000,0.5534034311012728278915,0,0E-22,0,0E-22
84,950363,OH,False,False,2203.00000000000000000000,0,0E-20,0,0E-20,1903.00000000000000000000,0.86382206082614616432,300.00000000000000000000,0.13617793917385383568
85,952185,OR,False,False,8115.00000000000000000000,4575.00000000000000000000,0.56377079482439926063,3540.00000000000000000000,0.43622920517560073937,0,0E-20,0,0E-20
86,894475,IA,True,False,2099.99999999999999997550,0,0E-20,0,0E-20,349.99999999999999997550,0.16666666666666666666,1750.00000000000000000000,0.83333333333333333334
87,946577,NY,False,True,893.98789813646150418000,0,0E-20,0,0E-20,892.00000000000000000000,0.99777637019404253243,1.98789813646150418000,0.00222362980595746757
88,975581,VA,False,False,20639.6199999999999999707772,13333.9200000000000000000000,0.6460351498719453168236,7305.6999999999999999707772,0.3539648501280546831764,0,0E-24,0,0E-24
89,894284,IA,True,False,2817.499999999999999975500,0,0E-21,0,0E-21,349.99999999999999997550,0.124223602484472049682,2467.500000000000000000000,0.875776397515527950318
90,983031,WA,True,False,4560.4015555669110945591778,0,0E-22,3520.4400000000000000000000,0.7719583368053579778081,1011.8200000000000000000000,0.2218708128377127032717,28.1415555669110945591778,0.0061708503569293189202
91,924412,MO,True,False,1499.9900000000000000000000,1499.9900000000000000000000,1.0000000000000000000000,0,0E-22,0,0E-22,0,0E-22
92,901221,IL,False,False,17502.7200000000000000000000,3965.7200000000000000000000,0.2265773548339915167471,12492.1200000000000000000000,0.7137244953927161035542,594.8800000000000000000000,0.0339878601725903173907,450.00000000000000000000,0.0257102896007020623080
