funding_year,state_code,district_id,num_students,old_total_bw,old_bw_per_student,new_total_bw,new_bw_per_student,total_bw_change,total_bw_percent_change
2019,KS,903451,165,75.0,454.54545454545456,100.0,606.060606060606,25.0,0.3333333333333333
2019,KS,903467,461,100.0,216.9197396963124,200.0,433.8394793926248,100.0,1.0
2019,KS,903512,2798,1000.0,357.3981415296641,2020.0,721.9442458899214,1020.0,1.02
2019,KS,903524,3165,1000.0,315.955766192733,1300.0,410.7424960505529,300.0,0.3
2019,KS,903556,262,100.0,381.67938931297715,120.0,458.0152671755726,20.0,0.2
2019,KS,903625,3100,1000.0,322.5806451612903,2000.0,645.1612903225806,1000.0,1.0
2019,KS,903626,345,100.0,289.8550724637681,120.0,347.82608695652175,20.0,0.2
2019,KS,903633,232,100.0,431.0344827586207,200.0,862.0689655172414,100.0,1.0
2019,KS,903635,1858,500.0,269.1065662002153,1000.0,538.2131324004306,500.0,1.0
2019,KS,903642,1622,500.0,308.2614056720098,1000.0,616.5228113440198,500.0,1.0
2019,KS,903646,307,100.0,325.73289902280135,200.0,651.4657980456027,100.0,1.0
2019,KS,903655,218,100.0,458.7155963302752,200.0,917.4311926605504,100.0,1.0
2019,KS,903657,3647,1100.0,301.6177680285166,2000.0,548.3959418700301,900.0,0.8181818181818182
2019,KS,903668,1962,800.0,407.7471967380224,1000.0,509.683995922528,200.0,0.25
2019,KS,903670,1876,1000.0,533.0490405117272,1200.0,639.6588486140723,200.0,0.2
2019,KS,903688,2134,1000.0,468.6035613870665,1500.0,702.9053420805998,500.0,0.5
2019,LA,909658,3589,1000.0,278.6291446085261,2000.0,557.2582892170522,1000.0,1.0
2019,LA,909707,5952,2000.0,336.02150537634407,3000.0,504.0322580645162,1000.0,0.5
2019,LA,909729,5903,1000.0,169.4053870913095,3000.0,508.21616127392855,2000.0,2.0
2019,LA,909733,29602,10000.0,337.81501249915544,10500.0,354.70576312411316,500.0,0.05
2019,LA,909751,9319,2000.0,214.61530207103766,4500.0,482.88442965983467,2500.0,1.25
2019,LA,909757,13886,2000.0,144.02995823131212,3000.0,216.04493734696817,1000.0,0.5
2019,LA,909763,17917,2000.0,111.62583021711224,7000.0,390.6904057598928,5000.0,2.5
2019,MA,911002,5491,500.0,91.05809506465124,2000.0,364.23238025860496,1500.0,3.0
2019,MA,911009,6009,2000.0,332.8340822100183,5075.0,844.5664836079214,3075.0,1.5375
2019,MA,911012,2570,1000.0,389.10505836575874,2000.0,778.2101167315175,1000.0,1.0
2019,MA,911029,584,300.0,513.6986301369864,500.0,856.1643835616437,200.0,0.6666666666666666
2019,MA,911041,5809,1000.0,172.1466689619556,4225.0,727.3196763642624,3225.0,3.225
2019,MA,911082,3499,475.0,135.75307230637324,1600.0,457.2735067162046,1125.0,2.3684210526315788
2019,MA,911085,2302,300.0,130.32145960034754,500.0,217.20243266724592,200.0,0.6666666666666666
2019,MA,911104,2754,1390.0,504.72040668119104,2000.0,726.2164124909223,610.0,0.4388489208633093
2019,MA,911105,611,100.0,163.66612111292963,500.0,818.3306055646482,400.0,4.0
2019,MA,911114,3189,1000.0,313.5779241141424,2000.0,627.1558482282848,1000.0,1.0
2019,MA,911124,592,200.0,337.8378378378378,500.0,844.5945945945946,300.0,1.5
2019,MA,911137,4317,1100.0,254.80657864257583,1150.0,266.38869585360203,50.0,0.045454545454545456
2019,MA,911142,1073,940.0,876.0484622553587,1000.0,931.9664492078284,60.0,0.06382978723404255
2019,MA,911146,1778,1000.0,562.429696287964,1300.0,731.1586051743532,300.0,0.3
2019,MA,911148,1016,500.0,492.12598425196853,1000.0,984.2519685039372,500.0,1.0
2019,MA,911154,5942,1500.0,252.44025580612592,4500.0,757.3207674183777,3000.0,2.0
2019,MA,911172,4361,1000.0,229.30520522815868,4300.0,986.0123824810823,3300.0,3.3
2019,MA,911177,1500,500.0,333.3333333333333,1000.0,666.6666666666666,500.0,1.0
2019,MA,911180,1439,150.0,104.23905489923557,1000.0,694.9270326615705,850.0,5.666666666666668
2019,MA,911210,5472,1000.0,182.7485380116959,4300.0,785.8187134502923,3300.0,3.3
2019,MA,911224,1466,500.0,341.06412005457025,1000.0,682.1282401091405,500.0,1.0
2019,MA,911248,1713,300.0,175.13134851138355,1000.0,583.7711617046117,700.0,2.333333333333333
2019,MA,911257,5487,1000.0,182.24895206852557,2500.0,455.62238017131403,1500.0,1.5
2019,MA,911264,635,100.0,157.4803149606299,520.0,818.8976377952756,420.0,4.2
2019,MA,911278,3001,1000.0,333.2222592469177,2000.0,666.4445184938354,1000.0,1.0
2019,MA,911301,917,50.0,54.52562704471103,500.0,545.2562704471102,450.0,9.0
2019,MA,911302,2803,500.0,178.38030681412772,1440.0,513.7352836246878,940.0,1.88
2019,MA,911305,1448,300.0,207.182320441989,1100.0,759.668508287293,800.0,2.6666666666666665
2019,MA,911311,7676,1000.0,130.27618551328814,5000.0,651.3809275664407,4000.0,4.0
2019,MA,911320,1789,200.0,111.79429849077695,1050.0,586.9200670765791,850.0,4.25
2019,MA,911322,3538,800.0,226.11644997173542,1240.0,350.48049745618994,440.0,0.55
2019,MA,911331,2646,2075.056,784.2237339380197,2300.0,869.2365835222978,224.944,0.10840382139084437
2019,MA,911332,1854,150.0,80.90614886731392,500.0,269.6871628910464,350.0,2.333333333333333
2019,MA,911339,321,75.0,233.6448598130841,300.0,934.5794392523364,225.0,3.0
2019,MA,911341,3805,800.0,210.2496714848883,1440.0,378.4494086727988,640.0,0.8
2019,MA,911342,5368,1000.0,186.28912071535026,4300.0,801.0432190760058,3300.0,3.3
2019,MA,911347,3120,1000.0,320.5128205128205,2150.0,689.1025641025641,1150.0,1.15
2019,MD,915448,5705,900.0,157.75635407537246,3000.0,525.854513584575,2100.0,2.333333333333333
2019,MD,915465,4593,200.0,43.54452427607228,2000.0,435.44524276072286,1800.0,9.0
2019,MI,919511,703,80.0,113.79800853485064,140.0,199.14651493598862,60.0,0.75
2019,MI,919523,2232,1000.0,448.0286738351255,1200.0,537.6344086021505,200.0,0.2
2019,MI,919542,1367,500.0,365.764447695684,900.0,658.3760058522312,400.0,0.8
2019,MI,919546,898,200.0,222.71714922049,600.0,668.1514476614699,400.0,2.0
2019,MI,919569,220,60.0,272.72727272727275,140.0,636.3636363636364,80.0,1.3333333333333333
2019,MI,919610,1954,500.0,255.885363357216,1000.0,511.77072671443193,500.0,1.0
2019,MI,919639,2925,1200.0,410.2564102564103,2500.0,854.7008547008548,1300.0,1.0833333333333333
2019,MI,919668,9850,1000.0,101.5228426395939,1500.0,152.28426395939087,500.0,0.5
2019,MI,919760,719,100.0,139.08205841446454,140.0,194.71488178025035,40.0,0.4
2019,MI,919770,8858,1000.0,112.8923007450892,2000.0,225.7846014901784,1000.0,1.0
2019,MI,919787,1847,200.0,108.28370330265295,1500.0,812.1277747698972,1300.0,6.5
2019,MI,919847,5469,1500.0,274.27317608337904,4000.0,731.395136222344,2500.0,1.6666666666666667
2019,MI,919881,3349,500.0,149.29829799940282,1500.0,447.8948939982084,1000.0,2.0
2019,MI,919882,7375,3000.0,406.77966101694915,4000.0,542.3728813559321,1000.0,0.3333333333333333
2019,MI,919891,604,100.0,165.56291390728478,140.0,231.78807947019868,40.0,0.4
2019,MI,919901,1555,80.0,51.44694533762058,140.0,90.03215434083602,60.0,0.75
2019,MI,919929,1998,400.0,200.2002002002002,1000.0,500.5005005005005,600.0,1.5
2019,MI,919950,7813,2000.0,255.9836170485089,6000.0,767.9508511455267,4000.0,2.0
2019,MI,919951,553,100.0,180.83182640144662,140.0,253.1645569620253,40.0,0.4
2019,MI,919984,2943,140.0,47.57050628610261,2000.0,679.5786612300374,1860.0,13.285714285714285
2019,MI,919987,856,120.0,140.18691588785046,500.0,584.1121495327103,380.0,3.1666666666666665
2019,MI,919991,526,100.0,190.11406844106463,500.0,950.5703422053232,400.0,4.0
2019,MI,920015,735,100.0,136.0544217687075,640.0,870.7482993197278,540.0,5.4
2019,MI,920023,568,300.0,528.169014084507,500.0,880.2816901408452,200.0,0.6666666666666666
2019,MI,920041,6751,1000.0,148.12620352540364,4000.0,592.5048141016146,3000.0,3.0
2019,MN,922296,1610,1000.0,621.1180124223603,1500.0,931.6770186335403,500.0,0.5
2019,MN,922406,1491,1000.0,670.6908115358821,1200.0,804.8289738430583,200.0,0.2
2019,MN,922523,5179,1100.0,212.39621548561502,4100.0,791.6586213554739,3000.0,2.727272727272727
2019,MN,922552,472,100.0,211.86440677966098,300.0,635.5932203389832,200.0,2.0
2019,MN,922572,355,200.0,563.3802816901408,300.0,845.0704225352112,100.0,0.5
2019,MN,922602,6134,1000.0,163.02575806977504,5000.0,815.1287903488751,4000.0,4.0
2019,MN,922626,2425,400.0,164.94845360824743,1000.0,412.37113402061857,600.0,1.5
2019,MN,922633,6680,2000.0,299.40119760479035,5000.0,748.502994011976,3000.0,1.5
2019,MN,922636,2906,1000.0,344.1156228492774,2500.0,860.2890571231934,1500.0,1.5
2019,MN,922684,1813,1000.0,551.5719801434086,1500.0,827.357970215113,500.0,0.5
2019,MN,922693,6427,1000.0,155.59358954411078,2000.0,311.1871790882216,1000.0,1.0
2019,MN,922711,2762,1000.0,362.05648081100645,2100.0,760.3186097031137,1100.0,1.1
2019,MN,922745,2571,500.0,194.47685725398682,1000.0,388.9537145079735,500.0,1.0
2019,MN,922753,27498,10000.0,363.66281184086114,12000.0,436.3953742090334,2000.0,0.2
2019,MN,922755,7593,5000.0,658.5012511523772,5100.0,671.6712761754247,100.0,0.02
2019,MN,922771,5648,2000.0,354.10764872521247,2200.0,389.5184135977337,200.0,0.1
2019,MN,922777,4440,1000.0,225.2252252252252,2000.0,450.4504504504504,1000.0,1.0
2019,MN,922783,18254,4000.0,219.13005368686316,10000.0,547.8251342171579,6000.0,1.5
2019,MN,922785,2030,1000.0,492.61083743842363,2000.0,985.2216748768473,1000.0,1.0
2019,MN,922793,1217,300.0,246.50780608052585,605.0,497.12407559572716,305.0,1.0166666666666666
2019,MN,922810,4884,2000.0,409.5004095004095,2100.0,429.97542997543,100.0,0.05
2019,MN,922814,435,200.0,459.77011494252866,300.0,689.6551724137931,100.0,0.5
2019,MN,922818,3105,1000.0,322.06119162640897,2000.0,644.1223832528179,1000.0,1.0
2019,MO,924081,1316,500.0,379.9392097264438,1000.0,759.8784194528876,500.0,1.0
2019,MO,924083,135,50.0,370.3703703703704,100.0,740.7407407407408,50.0,1.0
2019,MO,924091,1319,250.0,189.53752843062927,1000.0,758.1501137225171,750.0,3.0
2019,MO,924100,2823,500.0,177.11654268508678,1500.0,531.3496280552604,1000.0,2.0
2019,MO,924149,18301,5000.0,273.2091142560516,5200.0,284.13747882629366,200.0,0.04
2019,MO,924166,1640,1000.0,609.7560975609756,1200.0,731.7073170731708,200.0,0.2
2019,MO,924209,806,250.0,310.1736972704714,500.0,620.3473945409428,250.0,1.0
2019,MO,924216,1158,250.0,215.88946459412784,1000.0,863.5578583765113,750.0,3.0
2019,MO,924223,647,250.0,386.39876352395686,500.0,772.7975270479135,250.0,1.0
2019,MO,924269,689,100.0,145.1378809869376,500.0,725.6894049346878,400.0,4.0
2019,MO,924280,521,250.0,479.8464491362764,500.0,959.6928982725528,250.0,1.0
2019,MO,924281,1214,500.0,411.8616144975288,1100.0,906.0955518945634,600.0,1.2
2019,MO,924315,346,250.0,722.543352601156,300.0,867.0520231213872,50.0,0.2
2019,MO,924319,2591,500.0,192.975685063682,1000.0,385.951370127364,500.0,1.0
2019,MO,924336,1029,200.0,194.3634596695821,500.0,485.9086491739552,300.0,1.5
2019,MO,924337,4564,2500.0,547.7651183172654,4000.0,876.4241893076248,1500.0,0.6
2019,MO,924380,1452,500.0,344.35261707988985,1100.0,757.5757575757576,600.0,1.2
2019,MO,924466,572,100.0,174.82517482517483,500.0,874.1258741258741,400.0,4.0
2019,MO,924476,689,250.0,362.844702467344,500.0,725.6894049346878,250.0,1.0
2019,MO,924489,159,50.0,314.46540880503153,100.0,628.9308176100631,50.0,1.0
2019,MO,924491,643,100.0,155.52099533437013,500.0,777.6049766718507,400.0,4.0
2019,MO,924516,340,40.0,117.64705882352942,100.0,294.11764705882354,60.0,1.5
2019,MO,924535,1486,500.0,336.47375504710635,1050.0,706.5948855989232,550.0,1.1
2019,MO,924551,626,150.0,239.6166134185304,200.0,319.4888178913738,50.0,0.3333333333333333
2019,MO,924580,117,50.0,427.3504273504274,100.0,854.7008547008548,50.0,1.0
2019,MO,924581,450,100.0,222.22222222222226,200.0,444.4444444444445,100.0,1.0
2019,MO,924590,311,100.0,321.54340836012864,200.0,643.0868167202573,100.0,1.0
2019,MO,924598,1382,1000.0,723.589001447178,1105.0,799.5658465991316,105.0,0.105
2019,MO,924601,952,100.0,105.04201680672269,500.0,525.2100840336135,400.0,4.0
2019,MO,924610,580,200.0,344.82758620689657,500.0,862.0689655172414,300.0,1.5
2019,MO,924616,3360,500.0,148.80952380952382,2000.0,595.2380952380953,1500.0,3.0
2019,MO,924617,3219,500.0,155.3277415346381,1000.0,310.6554830692762,500.0,1.0
2019,MO,924643,1350,200.0,148.14814814814815,300.0,222.22222222222226,100.0,0.5
2019,MO,924646,1540,500.0,324.67532467532465,1000.0,649.3506493506493,500.0,1.0
2019,MT,928749,220,115.0,522.7272727272727,124.0,563.6363636363636,9.0,0.0782608695652174
2019,MT,928789,290,125.0,431.0344827586207,150.0,517.2413793103449,25.0,0.2
2019,MT,928795,319,200.0,626.9592476489029,224.0,702.1943573667712,24.0,0.12
2019,MT,928809,6755,2000.0,296.07698001480384,2500.0,370.0962250185048,500.0,0.25
2019,MT,928821,2045,1050.0,513.4474327628361,1075.0,525.6723716381418,25.0,0.023809523809523808
2019,MT,928848,298,100.0,335.5704697986577,200.0,671.1409395973154,100.0,1.0
2019,MT,928895,1197,500.0,417.7109440267335,1000.0,835.421888053467,500.0,1.0
2019,MT,928911,704,300.0,426.1363636363636,500.0,710.2272727272727,200.0,0.6666666666666666
2019,MT,928924,1300,500.0,384.6153846153846,1005.0,773.0769230769231,505.0,1.01
2019,MT,928998,6257,1000.0,159.821000479463,2000.0,319.642000958926,1000.0,1.0
2019,MT,929048,483,100.0,207.0393374741201,200.0,414.0786749482402,100.0,1.0
2019,MT,929081,1626,500.0,307.5030750307503,1000.0,615.0061500615006,500.0,1.0
2019,MT,929106,1409,500.0,354.86160397445,1000.0,709.7232079488998,500.0,1.0
2019,MT,929157,630,100.0,158.7301587301587,200.0,317.46031746031747,100.0,1.0
2019,NH,937486,4501,1000.0,222.17285047767163,2000.0,444.34570095534326,1000.0,1.0
2019,NH,937492,554,200.0,361.01083032490976,500.0,902.5270758122743,300.0,1.5
2019,NH,937495,322,50.0,155.2795031055901,200.0,621.1180124223603,150.0,3.0
2019,NH,937509,4624,1500.0,324.39446366782005,3000.0,648.7889273356401,1500.0,1.0
2019,NH,937516,517,100.0,193.42359767891682,200.0,386.84719535783364,100.0,1.0
2019,NH,937517,3316,200.0,60.313630880579005,2000.0,603.1363088057901,1800.0,9.0
2019,NH,937526,444,100.0,225.2252252252252,200.0,450.4504504504504,100.0,1.0
2019,NH,937532,924,100.0,108.22510822510824,500.0,541.1255411255412,400.0,4.0
2019,NH,937569,394,100.0,253.8071065989848,200.0,507.6142131979696,100.0,1.0
2019,NH,937571,1118,500.0,447.22719141323785,1000.0,894.4543828264757,500.0,1.0
2019,NH,937582,154,50.0,324.67532467532465,100.0,649.3506493506493,50.0,1.0
2019,NH,937583,654,200.0,305.8103975535168,500.0,764.525993883792,300.0,1.5
2019,NH,937584,1247,200.0,160.38492381716117,1075.0,862.0689655172414,875.0,4.375
2019,NH,937586,1322,450.0,340.3933434190621,600.0,453.857791225416,150.0,0.3333333333333333
2019,NH,937588,3519,2000.0,568.3432793407218,2100.0,596.7604433077579,100.0,0.05
2019,NH,937620,2349,1000.0,425.7130693912303,2175.0,925.9259259259261,1175.0,1.175
2019,NH,937661,735,200.0,272.1088435374149,400.0,544.2176870748299,200.0,1.0
2019,NH,937674,414,150.0,362.3188405797102,400.0,966.1835748792273,250.0,1.6666666666666667
2019,NJ,940943,709,200.0,282.0874471086037,300.0,423.1311706629055,100.0,0.5
2019,NJ,941109,8843,1000.0,113.0837950921633,4500.0,508.8770779147348,3500.0,3.5
2019,NJ,941149,2367,1300.0,549.2184199408533,2000.0,844.9514152936206,700.0,0.5384615384615384
2019,NJ,941155,1122,300.0,267.379679144385,1000.0,891.2655971479502,700.0,2.333333333333333
2019,NJ,941188,275,100.0,363.6363636363636,150.0,545.4545454545455,50.0,0.5
2019,NJ,941189,8999,2000.0,222.246916324036,3100.0,344.48272030225576,1100.0,0.55
2019,NJ,941192,592,100.0,168.9189189189189,150.0,253.37837837837841,50.0,0.5
2019,NJ,941214,4416,1000.0,226.44927536231884,2000.0,452.8985507246377,1000.0,1.0
2019,NJ,941255,6354,1000.0,157.38117721120554,2000.0,314.76235442241114,1000.0,1.0
2019,NJ,941257,3184,1000.0,314.07035175879395,2100.0,659.5477386934673,1100.0,1.1
2019,NJ,941266,5649,1000.0,177.02248185519562,2000.0,354.04496371039124,1000.0,1.0
2019,NJ,941277,3181,1000.0,314.3665513989312,2100.0,660.1697579377553,1100.0,1.1
2019,NJ,941288,608,300.0,493.4210526315789,500.0,822.3684210526317,200.0,0.6666666666666666
2019,NJ,941315,3627,1000.0,275.709953129308,1075.0,296.38819961400606,75.0,0.075
2019,NJ,941320,6445,1000.0,155.1590380139643,4150.0,643.9100077579519,3150.0,3.15
2019,NJ,941390,644,150.0,232.91925465838509,500.0,776.3975155279503,350.0,2.333333333333333
2019,NJ,941410,2235,500.0,223.71364653243847,1000.0,447.42729306487695,500.0,1.0
2019,NJ,941412,2084,1000.0,479.8464491362764,2000.0,959.6928982725528,1000.0,1.0
2019,NJ,941426,6044,1000.0,165.45334215751157,4000.0,661.8133686300463,3000.0,3.0
2019,NJ,941455,190,100.0,526.3157894736842,150.0,789.4736842105265,50.0,0.5
2019,NJ,941479,517,300.0,580.2707930367504,500.0,967.117988394584,200.0,0.6666666666666666
2019,NJ,941480,613,300.0,489.3964110929853,500.0,815.6606851549756,200.0,0.6666666666666666
2019,NJ,941505,1227,300.0,244.49877750611248,1000.0,814.9959250203749,700.0,2.333333333333333
2019,NJ,941532,7271,1000.0,137.53266400770184,2000.0,275.0653280154037,1000.0,1.0
2019,NJ,941559,1608,500.0,310.94527363184085,1000.0,621.8905472636817,500.0,1.0
2019,NJ,941564,1671,1000.0,598.4440454817475,1500.0,897.6660682226213,500.0,0.5
2019,NJ,941568,1189,700.0,588.7300252312867,800.0,672.8343145500421,100.0,0.14285714285714285
2019,NJ,941572,279,100.0,358.42293906810033,150.0,537.6344086021505,50.0,0.5
2019,NJ,941575,2393,1000.0,417.8854993731717,2000.0,835.7709987463435,1000.0,1.0
2019,NJ,941586,2561,1000.0,390.47247169074586,2000.0,780.9449433814917,1000.0,1.0
2019,NJ,941611,2374,1000.0,421.22999157540016,2000.0,842.4599831508003,1000.0,1.0
2019,NJ,941617,384,100.0,260.4166666666667,150.0,390.625,50.0,0.5
2019,NJ,941636,316,100.0,316.4556962025317,250.0,791.1392405063292,150.0,1.5
2019,NJ,941649,3614,1000.0,276.70171555063644,2000.0,553.4034311012729,1000.0,1.0
2019,NJ,941655,15783,2000.0,126.71862130140025,9000.0,570.2337958563011,7000.0,3.5
2019,NJ,941692,2085,500.0,239.80815347721818,2000.0,959.2326139088727,1500.0,3.0
2019,NJ,941694,704,100.0,142.04545454545453,500.0,710.2272727272727,400.0,4.0
2019,NJ,941706,3379,1000.0,295.94554601953234,2000.0,591.8910920390647,1000.0,1.0
2019,NJ,941730,4937,1000.0,202.552157180474,4000.0,810.2086287218959,3000.0,3.0
2019,NJ,941741,2070,1000.0,483.09178743961365,2000.0,966.1835748792273,1000.0,1.0
2019,NM,942809,6006,1100.0,183.15018315018315,3000.0,499.5004995004995,1900.0,1.7272727272727273
2019,NM,942866,3018,1000.0,331.3452617627568,2000.0,662.6905235255136,1000.0,1.0
2019,NM,942876,3817,1000.0,261.9858527639508,2120.0,555.4100078595757,1120.0,1.12
2019,NM,942888,8179,2000.0,244.5286709866732,2140.0,261.6456779557403,140.0,0.07
2019,NM,942892,5276,2000.0,379.0750568612585,3000.0,568.6125852918877,1000.0,0.5
2019,NM,942894,1019,750.0,736.0157016683023,1000.0,981.3542688910696,250.0,0.3333333333333333
2019,NM,942906,11409,3000.0,262.95030239284773,4000.0,350.60040319046374,1000.0,0.3333333333333333
2019,NM,942911,9887,1500.0,151.71437240821282,3000.0,303.42874481642565,1500.0,1.0
2019,NM,942928,8511,2000.0,234.99001292445072,2620.0,307.83691693103043,620.0,0.31
2019,NM,942946,1937,500.0,258.1311306143521,1000.0,516.2622612287042,500.0,1.0
2019,NM,942948,2817,500.0,177.49378771742988,1100.0,390.4863329783458,600.0,1.2
2019,NM,942953,10008,2000.0,199.8401278976819,2340.0,233.81294964028774,340.0,0.17
2019,NM,942966,1326,500.0,377.07390648567116,1000.0,754.1478129713423,500.0,1.0
2019,NY,945866,1439,200.0,138.9854065323141,1000.0,694.9270326615705,800.0,4.0
2019,NY,945871,1592,200.0,125.62814070351759,1000.0,628.1407035175879,800.0,4.0
2019,NY,946186,1354,1000.0,738.5524372230427,1100.0,812.4076809453471,100.0,0.1
2019,NY,946187,8925,2000.0,224.08963585434174,3100.0,347.33893557422965,1100.0,0.55
2019,NY,946210,4164,1000.0,240.15369836695484,1100.0,264.16906820365034,100.0,0.1
2019,NY,946220,1590,1000.0,628.9308176100631,1100.0,691.8238993710692,100.0,0.1
2019,NY,946221,5992,500.0,83.44459279038719,1000.0,166.88918558077438,500.0,1.0
2019,NY,946240,5433,1000.0,184.06037180195102,1100.0,202.4664089821461,100.0,0.1
2019,NY,946246,19356,2000.0,103.327133705311,4400.0,227.31969415168427,2400.0,1.2
2019,NY,946259,3065,2000.0,652.5285481239804,3000.0,978.7928221859706,1000.0,0.5
2019,NY,946270,3548,400.0,112.73957158962796,1100.0,310.03382187147685,700.0,1.75
2019,NY,946284,7427,1000.0,134.64386697185944,1700.0,228.89457385216102,700.0,0.7
2019,NY,946296,1545,1000.0,647.2491909385112,1100.0,711.9741100323623,100.0,0.1
2019,NY,946300,1051,500.0,475.7373929590866,1000.0,951.4747859181732,500.0,1.0
2019,NY,946306,4456,2000.0,448.83303411131067,3100.0,695.6912028725314,1100.0,0.55
2019,NY,946318,6253,1100.0,175.91556053094516,4400.0,703.6622421237806,3300.0,3.0
2019,NY,946326,4698,1000.0,212.85653469561515,3100.0,659.855257556407,2100.0,2.1
2019,NY,946328,3189,1000.0,313.5779241141424,3000.0,940.7337723424272,2000.0,2.0
2019,NY,946334,1455,300.0,206.18556701030928,1000.0,687.2852233676974,700.0,2.333333333333333
2019,NY,946348,2020,1000.0,495.04950495049513,1100.0,544.5544554455447,100.0,0.1
2019,NY,946352,4064,2000.0,492.12598425196853,2100.0,516.7322834645669,100.0,0.05
2019,NY,946357,7008,1000.0,142.69406392694063,2000.0,285.38812785388126,1000.0,1.0
2019,NY,946379,1619,200.0,123.53304508956144,1000.0,617.6652254478072,800.0,4.0
2019,NY,946390,3698,1000.0,270.4164413196322,1100.0,297.4580854515955,100.0,0.1
2019,NY,946392,5904,3000.0,508.130081300813,4000.0,677.5067750677508,1000.0,0.3333333333333333
2019,NY,946393,1178,1000.0,848.8964346349745,1100.0,933.786078098472,100.0,0.1
2019,NY,946400,1355,1000.0,738.0073800738008,1100.0,811.8081180811809,100.0,0.1
2019,NY,946413,6820,1100.0,161.29032258064515,4200.0,615.8357771260997,3100.0,2.8181818181818183
2019,NY,946429,2180,500.0,229.3577981651376,1000.0,458.7155963302752,500.0,1.0
2019,NY,946437,2872,500.0,174.09470752089138,2000.0,696.3788300835655,1500.0,3.0
2019,NY,946459,8266,2000.0,241.95499637067505,3100.0,375.03024437454627,1100.0,0.55
2019,NY,946475,7770,2000.0,257.40025740025743,4000.0,514.8005148005146,2000.0,1.0
2019,NY,946479,8040,1500.0,186.56716417910445,2000.0,248.75621890547265,500.0,0.3333333333333333
2019,NY,946484,3889,1000.0,257.1355104139882,1100.0,282.849061455387,100.0,0.1
2019,NY,946486,5191,1700.0,327.4898863417453,3000.0,577.9233288383741,1300.0,0.7647058823529411
2019,NY,946487,1756,200.0,113.89521640091115,1000.0,569.4760820045558,800.0,4.0
2019,NY,946490,4428,1000.0,225.83559168925026,2000.0,451.67118337850053,1000.0,1.0
2019,NY,946498,2185,1000.0,457.6659038901602,2100.0,961.0983981693364,1100.0,1.1
2019,NY,946501,1666,1000.0,600.2400960384152,1100.0,660.2641056422568,100.0,0.1
2019,NY,946527,3777,900.0,238.284352660842,2000.0,529.5207836907599,1100.0,1.2222222222222223
2019,NY,946532,1667,300.0,179.9640071985603,1100.0,659.868026394721,800.0,2.6666666666666665
2019,NY,946535,3109,700.0,225.1527822450949,2000.0,643.293663557414,1300.0,1.8571428571428568
2019,NY,946546,1925,1000.0,519.4805194805194,1100.0,571.4285714285714,100.0,0.1
2019,NY,946551,5678,600.0,105.67101091933779,4100.0,722.0852412821416,3500.0,5.833333333333332
2019,NY,946558,1233,200.0,162.20600162206003,1000.0,811.0300081103002,800.0,4.0
2019,NY,946562,7106,3100.0,436.2510554461018,4200.0,591.049817056009,1100.0,0.3548387096774194
2019,NY,946565,5934,1000.0,168.52039096730704,4400.0,741.4897202561509,3400.0,3.4
2019,NY,946569,7167,1000.0,139.52839402818475,2000.0,279.0567880563695,1000.0,1.0
2019,NY,946576,3884,1000.0,257.46652935118436,2100.0,540.6797116374871,1100.0,1.1
2019,NY,946586,4215,500.0,118.62396204033216,3000.0,711.7437722419929,2500.0,5.0
2019,NY,946587,2408,1000.0,415.28239202657807,1100.0,456.8106312292359,100.0,0.1
2019,NY,946602,7004,2000.0,285.55111364934316,4400.0,628.2124500285552,2400.0,1.2
2019,NY,946603,2661,1000.0,375.7985719654265,1200.0,450.9582863585118,200.0,0.2
2019,NY,946604,8619,500.0,58.01137022856479,4400.0,510.50005801137024,3900.0,7.8
2019,NY,946611,5373,1300.0,241.9504932067746,4400.0,818.9093616229295,3100.0,2.3846153846153846
2019,NY,946615,9817,1000.0,101.86411327289395,2000.0,203.7282265457879,1000.0,1.0
2019,NY,946616,8999,1000.0,111.123458162018,4400.0,488.94321591287917,3400.0,3.4
2019,NY,946624,3715,500.0,134.5895020188425,3100.0,834.4549125168237,2600.0,5.2
2019,NY,946627,4239,1000.0,235.90469450342061,2000.0,471.80938900684123,1000.0,1.0
2019,NY,946630,2859,1000.0,349.77264777894374,2000.0,699.5452955578875,1000.0,1.0
2019,NY,946645,8067,1000.0,123.96181975951409,6100.0,756.1671005330359,5100.0,5.1
2019,NY,946650,2210,1000.0,452.4886877828054,2000.0,904.9773755656108,1000.0,1.0
2019,NY,946670,5544,1500.0,270.56277056277054,4100.0,739.5382395382394,2600.0,1.7333333333333334
2019,NY,946673,1107,300.0,271.00271002710025,500.0,451.67118337850053,200.0,0.6666666666666666
2019,NY,946674,8626,1000.0,115.92858798979827,4400.0,510.08578715511237,3400.0,3.4
2019,NY,946675,3445,1000.0,290.2757619738752,1100.0,319.3033381712627,100.0,0.1
2019,NY,946683,2996,1000.0,333.7783711615487,1100.0,367.1562082777036,100.0,0.1
2019,NY,946694,1303,200.0,153.49194167306214,1000.0,767.4597083653108,800.0,4.0
2019,NY,946697,4658,1000.0,214.68441391155,1100.0,236.15285530270504,100.0,0.1
2019,NY,946700,5025,500.0,99.50248756218906,4000.0,796.0199004975125,3500.0,7.0
2019,NY,946704,2078,1000.0,481.23195380173246,2000.0,962.4639076034648,1000.0,1.0
2019,NY,946709,1886,500.0,265.11134676564154,1000.0,530.2226935312831,500.0,1.0
