,state_code,funding_year,districts_meeting_2018_goal_oversub,districts_not_meeting_2018_goal_oversub,pct_districts_meeting_1mbps,increase_pct_dist_meeting_1mbps,max_year_pct_increase,students_meeting_2018_goal_oversub,students_not_meeting_2018_goal_oversub,pct_students_meeting_1mbps,median_ia_bandwidth_per_student_kbps,median_ia_monthly_cost_per_mbps,districts_population,students_population,pct_rural,pct_small,med_pct_of_meeting_goal,procurement_pattern,active_initiative
110,MI,2015,94.78260869565217391565,450.21739130434782608435,0.17391304347826086957,,0.10463344064550307673,64560.76738623119700950562,1300070.23261376880299049438,0.04731005479593472302,259.6789423984891407,7.8127142857142857142857,545,1364631,0.66605504587155963303,0.66238532110091743119,0.25967894239848914070,Regional procurement,False
111,MI,2016,140.86415094339622641734,400.13584905660377358266,0.26037735849056603774,0.08646431501230516817,0.10463344064550307673,170274.43122556810859248632,1174146.56877443189140751368,0.12665261196125923992,342.1435292105038063,4.18750000000000000000,541,1344421,0.66543438077634011091,0.68022181146025878004,0.34214352921050380630,Regional procurement,False
112,MI,2017,197.10583153347732181380,342.89416846652267818620,0.36501079913606911447,0.10463344064550307673,0.10463344064550307673,352793.24498088226902372610,973900.75501911773097627390,0.26591907778348456315,593.5422602089268756,1.5017263095629130513832,540,1326694,0.66481481481481481481,0.70370370370370370370,0.59354226020892687560,Regional procurement,False
113,MI,2018,211.62035225048923678888,326.37964774951076321112,0.39334637964774951076,0.02833558051168039629,0.10463344064550307673,410615.71884459222773993407,924991.28115540777226006593,0.30743753128322345401,717.8750897343862168,1.08767563019464239586230,538,1335607,0.67100371747211895911,0.70631970260223048327,0.71787508973438621680,Regional procurement,False
114,MI,2019,260.05088062622309197758,277.94911937377690802242,0.48336594911937377691,0.09001956947162426615,0.10463344064550307673,523341.68169093078191384076,781836.31830906921808615924,0.40097341641594539742,943.3962264150943396,0.6498000000000000000000,538,1305178,0.67100371747211895911,0.70631970260223048327,0.94339622641509433960,Regional procurement,False
115,MN,2015,51.01027397260273972571,279.98972602739726027429,0.15410958904109589041,,0.12898294329173316924,91531.93514605994803195367,688797.06485394005196804633,0.11729915861906958223,212.1731772415686593,15.375000000000000000000,331,780329,0.85196374622356495468,0.77039274924471299094,0.21217317724156865925,Regional procurement,False
116,MN,2016,81.19551282051282051223,247.80448717948717948777,0.24679487179487179487,0.09268528275377590446,0.12898294329173316924,118773.22629740009165442648,658918.77370259990834557352,0.15272527722723146394,365.6502658818889480,6.4274537818434109439398,329,777692,0.85106382978723404255,0.78723404255319148936,0.36565026588188894795,Regional procurement,True
117,MN,2017,111.36956521739130434660,217.63043478260869565340,0.33850931677018633540,0.09171444497531454053,0.12898294329173316924,152501.09536231130972098464,624951.90463768869027901536,0.19615474551170464288,531.1642871014445732,4.10721428571428571429,329,777453,0.85106382978723404255,0.81762917933130699088,0.53116428710144457315,Regional procurement,True
118,MN,2018,153.80495356037151702656,175.19504643962848297344,0.46749226006191950464,0.12898294329173316924,0.12898294329173316924,177630.24737907451044905954,612655.75262092548955094046,0.22476704304400496839,889.6797153024911032,2.40000000000000000000,329,790286,0.85106382978723404255,0.81762917933130699088,0.88967971530249110320,Regional procurement,True
119,MN,2019,170.03363914373088685132,158.96636085626911314868,0.51681957186544342508,0.04932731180352392044,0.12898294329173316924,245475.38463189471451662300,547874.61536810528548337700,0.30941625339622450938,1006.0362173038229376,2.2516450000000000000000,329,793350,0.85106382978723404255,0.81762917933130699088,1.00603621730382290000,Regional procurement,True
120,MO,2015,47.63218390804597701334,470.36781609195402298666,0.09195402298850574713,,0.08315662650602409639,16465.89099021954877322121,847811.10900978045122677879,0.01905163621179268773,223.4992189243472439,18.2259310074603146792715,518,864277,0.87837837837837837838,0.83590733590733590734,0.22349921892434724390,State Procured,False
121,MO,2016,67.23318385650224215242,449.76681614349775784758,0.13004484304932735426,0.03809082006082160713,0.08315662650602409639,45966.99166321618164556062,820031.00833678381835443938,0.05307978963371298969,177.7462009198065758,16.2403488676805647409811,517,865998,0.88007736943907156673,0.85880077369439071567,0.17774620091980657575,State Procured,False
122,MO,2017,106.50200000000000000000,410.49800000000000000000,0.20600000000000000000,0.07595515695067264574,0.08315662650602409639,88346.08696773177011477740,774031.91303226822988522260,0.10244473649343068830,396.5894720948228677,6.5887182443008612341024,517,862378,0.88007736943907156673,0.85880077369439071567,0.39658947209482286770,State Procured,True
123,MO,2018,149.49397590361445783363,367.50602409638554216637,0.28915662650602409639,0.08315662650602409639,0.08315662650602409639,117152.04520115231222022027,748090.95479884768777977973,0.13539785378344847889,551.8846159117593759,4.1816564651154777192907,517,865243,0.88007736943907156673,0.85880077369439071567,0.55188461591175937585,State Procured,True
124,MO,2019,164.47105788423153692660,350.52894211576846307340,0.31936127744510978044,0.03020465093908568405,0.08315662650602409639,172121.07315810096446138028,706746.92684189903553861972,0.19584405525983533871,613.0790190735694823,3.1555043936884948890538,515,878868,0.87961165048543689320,0.85825242718446601942,0.61307901907356948230,State Procured,True
