district_id,funding_year,district_type,in_universe,fit_for_ia,fit_for_ia_cost,meeting_2018_goal_oversub
894354,2016,Traditional,True,True,True,False
894354,2017,Traditional,True,True,True,False
894354,2018,Traditional,True,True,True,False
894354,2019,Traditional,True,True,True,True
894355,2015,Traditional,True,True,True,False
894355,2016,Traditional,True,True,True,False
894355,2018,Traditional,True,True,True,False
894355,2019,Traditional,True,True,True,True
894356,2017,Traditional,True,True,True,False
894356,2018,Traditional,True,True,True,False
894356,2019,Traditional,True,True,True,False
894357,2015,Traditional,True,True,True,False
894357,2016,Traditional,True,True,True,True
894357,2017,Traditional,True,True,True,False
894357,2018,Traditional,True,True,True,False
894357,2019,Traditional,True,True,True,False
894358,2015,Traditional,True,True,True,False
894358,2016,Traditional,True,True,True,False
894358,2017,Traditional,True,True,True,False
894358,2018,Traditional,True,True,True,True
894359,2016,Traditional,True,True,True,False
894359,2017,Traditional,True,True,True,False
894359,2018,Traditional,True,True,True,False
894359,2019,Traditional,True,True,True,False
894360,2016,Traditional,True,True,True,False
894360,2017,Traditional,True,True,True,False
894360,2018,Traditional,True,True,True,True
894360,2019,Traditional,True,True,True,True
894361,2015,Traditional,True,True,True,False
894361,2016,Traditional,True,True,True,False
894361,2017,Traditional,True,True,True,True
894361,2018,Traditional,True,True,True,False
894361,2019,Traditional,True,True,True,False
894367,2016,Traditional,True,True,True,False
894362,2018,Traditional,True,True,True,False
894362,2019,Traditional,True,True,True,False
894363,2015,Traditional,True,True,True,False
894363,2016,Traditional,True,True,True,False
894363,2017,Traditional,True,True,True,False
894363,2018,Traditional,True,True,True,False
894363,2019,Traditional,True,True,True,False
894364,2015,Traditional,True,True,True,False
894364,2016,Traditional,True,True,True,False
894364,2017,Traditional,True,True,True,False
894364,2018,Traditional,True,True,True,False
894364,2019,Traditional,True,True,True,True
894365,2015,Traditional,True,True,True,False
894365,2016,Traditional,True,True,True,False
894365,2017,Traditional,True,True,True,True
894365,2019,Traditional,True,True,True,False
894366,2017,Traditional,True,True,True,False
894366,2018,Traditional,True,True,True,False
894366,2019,Traditional,True,True,True,False
894367,2015,Traditional,True,True,True,False
894367,2018,Traditional,True,True,True,False
894367,2019,Traditional,True,True,True,False
894368,2015,Traditional,True,True,True,False
894368,2016,Traditional,True,True,True,True
894368,2017,Traditional,True,True,True,False
894368,2018,Traditional,True,True,True,False
894368,2019,Traditional,True,True,True,False
894370,2016,Traditional,True,True,True,False
894370,2018,Traditional,True,True,True,False
894370,2019,Traditional,True,True,True,False
894371,2016,Traditional,True,True,True,False
894371,2017,Traditional,True,True,True,False
894371,2018,Traditional,True,True,True,False
894371,2019,Traditional,True,True,True,False
894372,2015,Traditional,True,True,True,False
894372,2016,Traditional,True,True,True,True
894372,2017,Traditional,True,True,True,False
894372,2018,Traditional,True,True,True,False
894372,2019,Traditional,True,True,True,False
894373,2016,Traditional,True,True,True,False
894373,2017,Traditional,True,True,True,False
894373,2018,Traditional,True,True,True,False
894373,2019,Traditional,True,True,True,True
894374,2015,Traditional,True,True,True,False
894374,2016,Traditional,True,True,True,False
894374,2017,Traditional,True,True,True,False
894375,2015,Traditional,True,True,True,False
894375,2016,Traditional,True,True,True,False
894375,2017,Traditional,True,True,True,False
894375,2018,Traditional,True,True,True,False
894375,2019,Traditional,True,True,True,False
894376,2015,Traditional,True,True,True,False
894376,2016,Traditional,True,True,True,False
894376,2017,Traditional,True,True,True,False
894376,2018,Traditional,True,True,True,False
894376,2019,Traditional,True,True,True,True
894377,2015,Traditional,True,True,True,False
894377,2016,Traditional,True,True,True,False
894377,2017,Traditional,True,True,True,False
894377,2018,Traditional,True,True,True,False
894377,2019,Traditional,True,True,True,False
894378,2016,Traditional,True,True,True,False
894378,2017,Traditional,True,True,True,False
894378,2018,Traditional,True,True,True,False
894378,2019,Traditional,True,True,True,True
894379,2015,Traditional,True,True,True,False
894379,2016,Traditional,True,True,True,False
894379,2017,Traditional,True,True,True,False
894379,2018,Traditional,True,True,True,False
894379,2019,Traditional,True,True,True,False
894380,2015,Traditional,True,True,True,False
894380,2016,Traditional,True,True,True,False
894380,2017,Traditional,True,True,True,False
894380,2018,Traditional,True,True,True,False
894380,2019,Traditional,True,True,True,False
894381,2015,Traditional,True,True,True,False
894381,2018,Traditional,True,True,True,False
894381,2019,Traditional,True,True,True,False
894382,2015,Traditional,True,True,True,False
894382,2016,Traditional,True,True,True,False
894382,2017,Traditional,True,True,True,False
894382,2018,Traditional,True,True,True,False
894382,2019,Traditional,True,True,True,False
894383,2015,Traditional,True,True,True,False
894383,2016,Traditional,True,True,True,True
894383,2017,Traditional,True,True,True,False
894383,2018,Traditional,True,True,True,False
894383,2019,Traditional,True,True,True,False
894384,2015,Traditional,True,True,True,False
894384,2017,Traditional,True,True,True,False
894384,2018,Traditional,True,True,True,False
894384,2019,Traditional,True,True,True,False
894385,2016,Traditional,True,True,True,True
894385,2017,Traditional,True,True,True,False
894385,2018,Traditional,True,True,True,False
894385,2019,Traditional,True,True,True,False
894386,2015,Traditional,True,True,True,False
894386,2016,Traditional,True,True,True,False
894386,2018,Traditional,True,True,True,False
894386,2019,Traditional,True,True,True,False
894387,2016,Traditional,True,True,True,False
894387,2017,Traditional,True,True,True,False
894387,2018,Traditional,True,True,True,False
894387,2019,Traditional,True,True,True,False
894388,2016,Traditional,True,True,True,False
894388,2017,Traditional,True,True,True,False
894388,2018,Traditional,True,True,True,False
894388,2019,Traditional,True,True,True,False
894390,2016,Traditional,True,True,True,True
894390,2018,Traditional,True,True,True,False
894390,2019,Traditional,True,True,True,False
894391,2015,Traditional,True,True,True,False
894391,2017,Traditional,True,True,True,False
894391,2018,Traditional,True,True,True,False
894392,2015,Traditional,True,True,True,False
894392,2016,Traditional,True,True,True,False
894392,2017,Traditional,True,True,True,False
894392,2018,Traditional,True,True,True,False
894392,2019,Traditional,True,True,True,False
894393,2015,Traditional,True,True,True,False
894393,2017,Traditional,True,True,True,False
894393,2018,Traditional,True,True,True,False
894393,2019,Traditional,True,True,True,False
894394,2016,Traditional,True,True,True,True
894394,2017,Traditional,True,True,True,False
894394,2018,Traditional,True,True,True,False
894394,2019,Traditional,True,True,True,False
894424,2016,Traditional,True,True,True,False
894396,2015,Traditional,True,True,True,False
894396,2016,Traditional,True,True,True,False
894396,2017,Traditional,True,True,True,False
894396,2018,Traditional,True,True,True,True
894396,2019,Traditional,True,True,True,True
894398,2015,Traditional,True,True,True,False
894398,2016,Traditional,True,True,True,False
894398,2017,Traditional,True,True,True,True
894398,2018,Traditional,True,True,True,False
894398,2019,Traditional,True,True,True,False
894399,2016,Traditional,True,True,True,False
894399,2017,Traditional,True,True,True,False
894399,2018,Traditional,True,True,True,True
894399,2019,Traditional,True,True,True,True
894400,2016,Traditional,True,True,True,True
894400,2017,Traditional,True,True,True,False
894400,2018,Traditional,True,True,True,False
894401,2015,Traditional,True,True,True,False
894401,2016,Traditional,True,True,True,False
894401,2017,Traditional,True,True,True,False
894401,2018,Traditional,True,True,True,False
894401,2019,Traditional,True,True,True,False
894402,2016,Traditional,True,True,True,False
894402,2017,Traditional,True,True,True,False
894402,2018,Traditional,True,True,True,False
894402,2019,Traditional,True,True,True,False
894404,2015,Traditional,True,True,True,False
894404,2016,Traditional,True,True,True,False
894404,2017,Traditional,True,True,True,False
894404,2018,Traditional,True,True,True,False
894404,2019,Traditional,True,True,True,False
894405,2015,Traditional,True,True,True,False
894405,2016,Traditional,True,True,True,False
894405,2017,Traditional,True,True,True,False
894405,2018,Traditional,True,True,True,False
894405,2019,Traditional,True,True,True,False
894406,2016,Traditional,True,True,True,False
894406,2018,Traditional,True,True,True,True
894406,2019,Traditional,True,True,True,True
894407,2015,Traditional,True,True,True,False
894407,2016,Traditional,True,True,True,True
894407,2017,Traditional,True,True,True,True
894407,2018,Traditional,True,True,True,True
894407,2019,Traditional,True,True,True,True
894408,2016,Traditional,True,True,True,False
894408,2017,Traditional,True,True,True,False
894408,2019,Traditional,True,True,True,False
894409,2015,Traditional,True,True,True,False
894409,2017,Traditional,True,True,False,False
894409,2018,Traditional,True,True,False,False
894409,2019,Traditional,True,True,False,False
894410,2015,Traditional,True,True,True,False
894410,2016,Traditional,True,True,True,False
894410,2017,Traditional,True,True,True,False
894410,2018,Traditional,True,True,True,False
894410,2019,Traditional,True,True,True,False
894412,2015,Traditional,True,True,True,False
894412,2016,Traditional,True,True,True,True
894412,2017,Traditional,True,True,True,False
894412,2018,Traditional,True,True,True,False
894412,2019,Traditional,True,True,True,False
894414,2015,Traditional,True,True,True,False
894414,2016,Traditional,True,True,True,False
894414,2017,Traditional,True,True,True,False
894414,2018,Traditional,True,True,True,False
894414,2019,Traditional,True,True,True,False
894416,2015,Traditional,True,True,True,False
894416,2016,Traditional,True,True,True,False
894416,2018,Traditional,True,True,True,False
894416,2019,Traditional,True,True,True,False
894417,2016,Traditional,True,True,True,False
894417,2017,Traditional,True,True,True,False
894417,2018,Traditional,True,True,True,False
894417,2019,Traditional,True,True,True,False
894418,2015,Traditional,True,True,True,False
894418,2016,Traditional,True,True,True,False
894418,2017,Traditional,True,True,True,False
894418,2018,Traditional,True,True,True,False
894418,2019,Traditional,True,True,True,False
894419,2016,Traditional,True,True,True,False
894419,2017,Traditional,True,True,True,False
894419,2019,Traditional,True,True,True,True
894421,2015,Traditional,True,True,True,False
894421,2016,Traditional,True,True,True,False
894421,2017,Traditional,True,True,True,False
894421,2018,Traditional,True,True,True,False
894421,2019,Traditional,True,True,True,False
894424,2017,Traditional,True,True,True,False
894424,2018,Traditional,True,True,True,False
894424,2019,Traditional,True,True,True,False
894425,2015,Traditional,True,True,True,False
894425,2016,Traditional,True,True,True,False
894425,2017,Traditional,True,True,True,False
894425,2018,Traditional,True,True,True,False
894427,2016,Traditional,True,True,True,False
894427,2017,Traditional,True,True,True,True
894427,2018,Traditional,True,True,True,True
894428,2015,Traditional,True,True,True,False
894428,2016,Traditional,True,True,True,True
894428,2017,Traditional,True,True,True,True
894428,2018,Traditional,True,True,True,True
894428,2019,Traditional,True,True,True,True
894430,2015,Traditional,True,True,True,False
894430,2016,Traditional,True,True,True,False
894430,2017,Traditional,True,True,True,False
894430,2018,Traditional,True,True,True,False
894430,2019,Traditional,True,True,True,False
894431,2016,Traditional,True,True,True,True
894431,2017,Traditional,True,True,True,True
894431,2018,Traditional,True,True,True,True
894431,2019,Traditional,True,True,True,True
894432,2016,Traditional,True,True,True,False
894432,2017,Traditional,True,True,True,False
894432,2018,Traditional,True,True,True,False
894432,2019,Traditional,True,True,True,False
894433,2015,Traditional,True,True,True,False
894434,2015,Traditional,True,True,True,False
894434,2016,Traditional,True,True,True,False
894434,2017,Traditional,True,True,True,False
894434,2018,Traditional,True,True,True,False
894434,2019,Traditional,True,True,True,False
894435,2016,Traditional,True,True,True,True
894435,2017,Traditional,True,True,True,False
894435,2018,Traditional,True,True,True,False
894435,2019,Traditional,True,True,True,False
894436,2015,Traditional,True,True,True,False
894436,2016,Traditional,True,True,True,False
894436,2017,Traditional,True,True,True,True
894436,2018,Traditional,True,True,True,True
894436,2019,Traditional,True,True,True,True
894438,2015,Traditional,True,True,True,False
894438,2016,Traditional,True,True,True,False
894438,2017,Traditional,True,True,True,False
894438,2018,Traditional,True,True,True,False
894438,2019,Traditional,True,True,True,False
894439,2015,Traditional,True,True,True,False
894439,2016,Traditional,True,True,True,True
894439,2017,Traditional,True,True,True,False
894439,2018,Traditional,True,True,True,False
894439,2019,Traditional,True,True,True,False
894440,2016,Traditional,True,True,True,False
894440,2017,Traditional,True,True,True,False
894440,2018,Traditional,True,True,True,False
894440,2019,Traditional,True,True,True,True
894441,2015,Traditional,True,True,True,False
894441,2016,Traditional,True,True,True,True
894441,2017,Traditional,True,True,True,True
894441,2018,Traditional,True,True,True,False
894441,2019,Traditional,True,True,True,False
894442,2015,Traditional,True,True,True,False
894442,2016,Traditional,True,True,True,False
894442,2017,Traditional,True,True,True,False
894442,2018,Traditional,True,True,True,False
894442,2019,Traditional,True,True,True,False
894443,2015,Traditional,True,True,True,False
894443,2016,Traditional,True,True,True,True
894443,2019,Traditional,True,True,True,False
894444,2015,Traditional,True,True,True,False
894444,2016,Traditional,True,True,True,True
894444,2017,Traditional,True,True,True,False
894444,2018,Traditional,True,True,True,False
894444,2019,Traditional,True,True,True,False
894445,2015,Traditional,True,True,True,False
894445,2016,Traditional,True,True,True,False
894445,2017,Traditional,True,True,True,False
894445,2018,Traditional,True,True,True,False
894445,2019,Traditional,True,True,True,False
894446,2015,Traditional,True,True,True,False
894446,2016,Traditional,True,True,True,False
894446,2017,Traditional,True,True,True,False
894446,2018,Traditional,True,True,True,False
894446,2019,Traditional,True,True,True,True
894447,2016,Traditional,True,True,True,False
894447,2017,Traditional,True,True,True,False
894447,2018,Traditional,True,True,True,False
894447,2019,Traditional,True,True,True,False
894448,2016,Traditional,True,True,True,False
894448,2017,Traditional,True,True,True,False
894448,2018,Traditional,True,True,True,False
894448,2019,Traditional,True,True,True,False
894449,2015,Traditional,True,True,True,False
894449,2016,Traditional,True,True,True,False
894449,2018,Traditional,True,True,True,False
894449,2019,Traditional,True,True,True,False
894450,2016,Traditional,True,True,True,False
894450,2017,Traditional,True,True,True,False
894450,2018,Traditional,True,True,True,False
894450,2019,Traditional,True,True,True,False
894451,2015,Traditional,True,True,True,False
894451,2016,Traditional,True,True,True,True
894451,2017,Traditional,True,True,True,False
894451,2018,Traditional,True,True,True,False
894451,2019,Traditional,True,True,True,False
894452,2015,Traditional,True,True,True,False
894452,2016,Traditional,True,True,False,False
894452,2017,Traditional,True,True,False,False
894452,2018,Traditional,True,True,True,False
894452,2019,Traditional,True,True,True,False
894453,2015,Traditional,True,True,True,False
894453,2016,Traditional,True,True,True,False
894453,2017,Traditional,True,True,True,False
894453,2018,Traditional,True,True,True,False
894502,2015,Traditional,True,True,True,False
894453,2019,Traditional,True,True,True,False
894454,2018,Traditional,True,True,True,False
894454,2019,Traditional,True,True,True,False
894455,2016,Traditional,True,True,True,False
894455,2017,Traditional,True,True,True,False
894455,2018,Traditional,True,True,True,True
894455,2019,Traditional,True,True,True,False
894456,2017,Traditional,True,True,True,False
894456,2018,Traditional,True,True,True,False
894456,2019,Traditional,True,True,True,False
894457,2015,Traditional,True,True,True,False
894457,2017,Traditional,True,True,True,False
894457,2018,Traditional,True,True,True,False
894457,2019,Traditional,True,True,True,False
924574,2016,Traditional,True,True,True,False
894458,2018,Traditional,True,True,True,False
894458,2019,Traditional,True,True,True,False
894459,2015,Traditional,True,True,True,False
894459,2016,Traditional,True,True,True,False
894459,2017,Traditional,True,True,True,False
894459,2018,Traditional,True,True,True,False
894459,2019,Traditional,True,True,True,False
894462,2015,Traditional,True,True,True,False
894462,2016,Traditional,True,True,True,False
894462,2017,Traditional,True,True,True,False
894462,2018,Traditional,True,True,True,False
894462,2019,Traditional,True,True,True,False
894463,2017,Traditional,True,True,True,True
894464,2016,Traditional,True,True,True,True
894464,2017,Traditional,True,True,True,False
894464,2018,Traditional,True,True,True,False
894464,2019,Traditional,True,True,True,False
894466,2015,Traditional,True,True,True,False
894466,2016,Traditional,True,True,True,True
894466,2017,Traditional,True,True,True,False
894466,2018,Traditional,True,True,True,False
894466,2019,Traditional,True,True,True,False
894467,2015,Traditional,True,True,True,False
894467,2016,Traditional,True,True,True,False
894467,2017,Traditional,True,True,True,False
894467,2018,Traditional,True,True,True,False
894467,2019,Traditional,True,True,True,False
894468,2015,Traditional,True,True,True,False
894468,2016,Traditional,True,True,True,True
894468,2017,Traditional,True,True,True,False
894468,2018,Traditional,True,True,True,False
894468,2019,Traditional,True,True,True,False
894469,2016,Traditional,True,True,True,False
894469,2017,Traditional,True,True,True,False
894469,2018,Traditional,True,True,True,False
894469,2019,Traditional,True,True,True,False
894470,2015,Traditional,True,True,True,False
894470,2016,Traditional,True,True,True,True
894470,2017,Traditional,True,True,True,False
894470,2018,Traditional,True,True,True,False
894470,2019,Traditional,True,True,True,False
894471,2015,Traditional,True,True,True,False
894471,2016,Traditional,True,True,True,False
894471,2017,Traditional,True,True,True,False
894471,2018,Traditional,True,True,True,False
894471,2019,Traditional,True,True,True,False
894472,2015,Traditional,True,True,True,False
894472,2016,Traditional,True,True,True,False
894472,2017,Traditional,True,True,True,False
894472,2018,Traditional,True,True,True,False
894472,2019,Traditional,True,True,True,True
894473,2015,Traditional,True,True,True,False
894473,2016,Traditional,True,True,True,False
894473,2017,Traditional,True,True,True,False
894473,2018,Traditional,True,True,True,False
894473,2019,Traditional,True,True,True,False
894474,2017,Traditional,True,True,True,False
894474,2018,Traditional,True,True,True,False
894474,2019,Traditional,True,True,True,False
894475,2015,Traditional,True,True,True,False
894475,2016,Traditional,True,True,True,False
894475,2017,Traditional,True,True,True,False
894475,2018,Traditional,True,True,True,False
894475,2019,Traditional,True,True,True,False
894476,2015,Traditional,True,True,True,False
894476,2016,Traditional,True,True,True,False
894476,2017,Traditional,True,True,True,False
894478,2015,Traditional,True,True,True,False
894478,2016,Traditional,True,True,True,False
894478,2017,Traditional,True,True,True,False
924599,2016,Traditional,True,True,True,False
894478,2018,Traditional,True,True,True,False
894478,2019,Traditional,True,True,True,False
894479,2015,Traditional,True,True,True,False
894479,2016,Traditional,True,True,True,True
894479,2017,Traditional,True,True,True,False
894479,2018,Traditional,True,True,True,False
894479,2019,Traditional,True,True,True,False
894480,2017,Traditional,True,True,True,False
894481,2016,Traditional,True,True,True,False
894481,2017,Traditional,True,True,True,False
894481,2018,Traditional,True,True,True,False
894481,2019,Traditional,True,True,True,False
894482,2016,Traditional,True,True,True,False
894482,2017,Traditional,True,True,True,False
894482,2018,Traditional,True,True,True,False
894482,2019,Traditional,True,True,True,False
894483,2015,Traditional,True,True,True,False
894483,2016,Traditional,True,True,True,False
894483,2017,Traditional,True,True,True,False
894483,2018,Traditional,True,True,True,False
894483,2019,Traditional,True,True,True,False
894484,2016,Traditional,True,True,True,False
894484,2017,Traditional,True,True,True,True
894484,2018,Traditional,True,True,True,False
894484,2019,Traditional,True,True,True,False
894485,2015,Traditional,True,True,True,False
894486,2015,Traditional,True,True,True,False
894486,2016,Traditional,True,True,True,True
894486,2017,Traditional,True,True,True,False
894486,2018,Traditional,True,True,True,False
894486,2019,Traditional,True,True,True,False
894487,2016,Traditional,True,True,True,False
894487,2017,Traditional,True,True,True,False
894488,2017,Traditional,True,True,True,False
894488,2018,Traditional,True,True,True,False
894488,2019,Traditional,True,True,True,False
894489,2015,Traditional,True,True,True,False
894489,2016,Traditional,True,True,True,False
894489,2017,Traditional,True,True,True,False
894489,2018,Traditional,True,True,True,False
894489,2019,Traditional,True,True,True,True
894490,2015,Traditional,True,True,True,False
894490,2016,Traditional,True,True,True,False
894490,2017,Traditional,True,True,True,False
894490,2018,Traditional,True,True,True,False
894490,2019,Traditional,True,True,True,False
894491,2016,Traditional,True,True,True,False
894491,2017,Traditional,True,True,True,False
894491,2018,Traditional,True,True,True,False
894491,2019,Traditional,True,True,True,False
894492,2015,Traditional,True,True,True,False
894492,2016,Traditional,True,True,True,False
894492,2017,Traditional,True,True,True,False
894492,2018,Traditional,True,True,True,False
894492,2019,Traditional,True,True,True,True
894493,2016,Traditional,True,True,True,False
894493,2017,Traditional,True,True,True,False
894493,2018,Traditional,True,True,True,False
894493,2019,Traditional,True,True,True,False
894494,2019,Traditional,True,True,True,False
894495,2015,Traditional,True,True,True,False
894495,2016,Traditional,True,True,True,False
894495,2017,Traditional,True,True,True,False
894495,2018,Traditional,True,True,True,True
894495,2019,Traditional,True,True,True,True
894496,2015,Traditional,True,True,True,False
894496,2016,Traditional,True,True,True,False
894496,2017,Traditional,True,True,True,False
894496,2019,Traditional,True,True,True,False
894498,2015,Traditional,True,True,True,False
894498,2016,Traditional,True,True,True,True
894498,2017,Traditional,True,True,True,False
894498,2018,Traditional,True,True,True,False
894498,2019,Traditional,True,True,True,False
894499,2015,Traditional,True,True,True,False
894499,2016,Traditional,True,True,True,False
894499,2017,Traditional,True,True,True,False
894499,2018,Traditional,True,True,True,False
894500,2015,Traditional,True,True,True,False
894500,2016,Traditional,True,True,True,False
894500,2017,Traditional,True,True,True,False
894500,2018,Traditional,True,True,True,False
894500,2019,Traditional,True,True,True,False
894501,2015,Traditional,True,True,True,False
894501,2016,Traditional,True,True,True,False
894501,2017,Traditional,True,True,True,False
894501,2018,Traditional,True,True,True,False
894501,2019,Traditional,True,True,True,False
894502,2016,Traditional,True,True,True,False
894502,2017,Traditional,True,True,True,False
894502,2018,Traditional,True,True,True,False
894502,2019,Traditional,True,True,True,False
894503,2015,Traditional,True,True,True,False
894503,2016,Traditional,True,True,True,True
894503,2017,Traditional,True,True,True,False
894503,2018,Traditional,True,True,True,False
894503,2019,Traditional,True,True,True,False
894504,2016,Traditional,True,True,True,False
894504,2017,Traditional,True,True,True,False
894504,2018,Traditional,True,True,True,False
894504,2019,Traditional,True,True,True,False
894505,2015,Traditional,True,True,True,False
894505,2016,Traditional,True,True,True,False
894505,2017,Traditional,True,True,True,True
894505,2018,Traditional,True,True,True,True
894505,2019,Traditional,True,True,True,True
894506,2015,Traditional,True,True,True,False
894506,2016,Traditional,True,True,True,True
894506,2017,Traditional,True,True,True,True
894506,2018,Traditional,True,True,True,True
894506,2019,Traditional,True,True,True,True
894507,2015,Traditional,True,True,True,False
894507,2016,Traditional,True,True,True,False
894507,2017,Traditional,True,True,True,False
894507,2018,Traditional,True,True,True,False
894507,2019,Traditional,True,True,True,False
894508,2015,Traditional,True,True,True,False
894508,2016,Traditional,True,True,True,True
894508,2017,Traditional,True,True,True,False
894508,2018,Traditional,True,True,True,False
894508,2019,Traditional,True,True,True,True
894509,2015,Traditional,True,True,True,False
894509,2016,Traditional,True,True,True,False
894509,2017,Traditional,True,True,True,False
894509,2018,Traditional,True,True,True,False
894509,2019,Traditional,True,True,True,False
894510,2017,Traditional,True,True,True,False
894510,2018,Traditional,True,True,True,False
894510,2019,Traditional,True,True,True,False
894511,2015,Traditional,True,True,True,False
894511,2016,Traditional,True,True,True,False
894511,2017,Traditional,True,True,True,False
894511,2018,Traditional,True,True,True,False
894511,2019,Traditional,True,True,True,True
894512,2015,Traditional,True,True,True,False
894512,2016,Traditional,True,True,True,False
894512,2017,Traditional,True,True,True,False
894512,2018,Traditional,True,True,True,False
894512,2019,Traditional,True,True,True,False
894513,2015,Traditional,True,True,True,False
894513,2016,Traditional,True,True,True,False
894513,2017,Traditional,True,True,True,False
894513,2018,Traditional,True,True,True,False
894513,2019,Traditional,True,True,True,False
894515,2015,Traditional,True,True,True,False
894515,2016,Traditional,True,True,True,True
894515,2017,Traditional,True,True,True,False
894515,2018,Traditional,True,True,True,False
894515,2019,Traditional,True,True,True,False
894516,2015,Traditional,True,True,True,False
894516,2016,Traditional,True,True,True,False
894516,2017,Traditional,True,True,True,False
894516,2018,Traditional,True,True,True,True
894516,2019,Traditional,True,True,True,True
894517,2015,Traditional,True,True,True,False
894517,2016,Traditional,True,True,True,False
894517,2017,Traditional,True,True,True,True
894517,2018,Traditional,True,True,True,False
894517,2019,Traditional,True,True,True,False
894528,2015,Traditional,True,True,True,False
894528,2016,Traditional,True,True,True,False
894528,2017,Traditional,True,True,True,True
894528,2018,Traditional,True,True,True,False
894528,2019,Traditional,True,True,True,False
894530,2015,Traditional,True,True,True,False
894530,2016,Traditional,True,True,True,False
894530,2017,Traditional,True,True,True,False
894530,2018,Traditional,True,True,True,False
894530,2019,Traditional,True,True,True,False
895346,2016,Traditional,True,True,True,False
895346,2017,Traditional,True,True,True,False
895346,2018,Traditional,True,True,True,False
895346,2019,Traditional,True,True,True,False
895347,2015,Traditional,True,True,True,False
895347,2016,Traditional,True,True,True,False
895347,2018,Traditional,True,True,True,False
895347,2019,Traditional,True,True,True,False
895354,2015,Traditional,True,True,True,False
895354,2016,Traditional,True,True,True,False
895354,2017,Traditional,True,True,True,False
895354,2018,Traditional,True,True,True,False
895354,2019,Traditional,True,True,True,False
895355,2015,Traditional,True,True,True,False
895355,2016,Traditional,True,True,True,False
895355,2017,Traditional,True,True,True,False
895355,2018,Traditional,True,True,True,False
895355,2019,Traditional,True,True,True,False
895365,2015,Traditional,True,True,True,False
895365,2016,Traditional,True,True,True,False
895365,2017,Traditional,True,True,True,True
895365,2018,Traditional,True,True,True,True
895365,2019,Traditional,True,True,True,True
895366,2015,Traditional,True,True,True,False
895366,2016,Traditional,True,True,True,False
895366,2017,Traditional,True,True,True,False
895366,2018,Traditional,True,True,True,False
895366,2019,Traditional,True,True,True,True
895367,2017,Traditional,True,True,True,True
895367,2018,Traditional,True,True,True,True
895367,2019,Traditional,True,True,True,True
895368,2015,Traditional,True,True,True,False
895368,2016,Traditional,True,True,True,False
895368,2017,Traditional,True,True,True,False
895368,2018,Traditional,True,True,True,False
895368,2019,Traditional,True,True,True,False
895369,2015,Traditional,True,True,True,False
895369,2016,Traditional,True,True,True,False
895369,2017,Traditional,True,True,True,False
895369,2018,Traditional,True,True,True,False
895369,2019,Traditional,True,True,True,False
895381,2017,Traditional,True,True,True,False
895381,2018,Traditional,True,True,True,False
895381,2019,Traditional,True,True,True,True
895396,2015,Traditional,True,True,True,False
895396,2016,Traditional,True,True,True,False
895396,2017,Traditional,True,True,True,False
895396,2018,Traditional,True,True,True,True
895396,2019,Traditional,True,True,True,True
895397,2015,Traditional,True,True,True,False
895397,2016,Traditional,True,True,True,False
895397,2017,Traditional,True,True,True,False
895397,2018,Traditional,True,True,True,False
895397,2019,Traditional,True,True,False,False
895398,2015,Traditional,True,True,True,False
895398,2016,Traditional,True,True,True,False
895398,2017,Traditional,True,True,True,False
895398,2018,Traditional,True,True,True,False
895398,2019,Traditional,True,True,True,False
895399,2015,Traditional,True,True,True,False
895399,2016,Traditional,True,True,True,False
895399,2017,Traditional,True,True,True,False
895399,2018,Traditional,True,True,True,False
895399,2019,Traditional,True,True,True,False
895400,2015,Traditional,True,True,True,False
895400,2016,Traditional,True,True,True,False
895400,2017,Traditional,True,True,True,True
895400,2018,Traditional,True,True,True,True
895400,2019,Traditional,True,True,True,True
895401,2015,Traditional,True,True,True,False
895401,2017,Traditional,True,True,True,False
895401,2018,Traditional,True,True,True,False
895401,2019,Traditional,True,True,True,False
895402,2015,Traditional,True,True,True,False
895402,2017,Traditional,True,True,True,False
895402,2018,Traditional,True,True,True,False
895402,2019,Traditional,True,True,True,False
895403,2015,Traditional,True,True,True,False
895403,2016,Traditional,True,True,True,False
895403,2017,Traditional,True,True,True,False
895403,2018,Traditional,True,True,True,False
895403,2019,Traditional,True,True,True,False
895404,2015,Traditional,True,True,True,False
895404,2016,Traditional,True,True,True,False
895404,2017,Traditional,True,True,True,False
895404,2018,Traditional,True,True,True,False
895404,2019,Traditional,True,True,True,False
895405,2015,Traditional,True,True,True,False
895405,2016,Traditional,True,True,True,False
895405,2017,Traditional,True,True,True,False
895405,2018,Traditional,True,True,True,False
895405,2019,Traditional,True,True,True,True
895406,2015,Traditional,True,True,True,False
895406,2016,Traditional,True,True,True,False
895406,2017,Traditional,True,True,True,False
895406,2018,Traditional,True,True,True,False
895406,2019,Traditional,True,True,True,False
895407,2015,Traditional,True,True,True,False
895407,2016,Traditional,True,True,True,False
895407,2017,Traditional,True,True,True,False
895407,2018,Traditional,True,True,True,False
895407,2019,Traditional,True,True,True,True
895408,2015,Traditional,True,True,True,False
895408,2016,Traditional,True,True,True,False
895408,2017,Traditional,True,True,True,False
895408,2018,Traditional,True,True,True,False
895408,2019,Traditional,True,True,True,False
895409,2015,Traditional,True,True,True,False
895409,2016,Traditional,True,True,True,False
895409,2017,Traditional,True,True,True,False
928973,2016,Traditional,True,True,True,False
895409,2018,Traditional,True,True,True,False
895409,2019,Traditional,True,True,True,False
895410,2015,Traditional,True,True,True,False
