,district_id,name,state_code,locale,num_students,size,ia_bandwidth_per_student_kbps,ia_monthly_cost_total,peer_id,peer_name,peer_state_code,peer_locale,peer_num_students,peer_size,peer_ia_bw_mbps_total,peer_ia_monthly_cost_total
368,911150,Lawrence Public Schools,MA,Suburban,13857,Large,72.1656924298188641,11625.00000000000000000000,911338.0,West Springfield School District,MA,Suburban,3974.0,Medium,5000,4487.00000000000000000000
369,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,919720.0,Harper Woods School District,MI,Suburban,1686.0,Medium,2000,721.383397486985569680000
370,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,919877.0,Grosse Pointe Public Schools,MI,Suburban,7832.0,Medium,2000,2228.95276934642406977200
371,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,919715.0,Hamtramck Public School District,MI,Suburban,2944.0,Medium,2000,1745.59307366648014063200
372,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,919940.0,Redford Union School District,MI,Suburban,2924.0,Medium,2000,1473.2694720065889383490000
373,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,919975.0,South Redford School District,MI,Suburban,3170.0,Medium,2000,905.16985174006183621600
374,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,919626.0,Westwood Community School District,MI,Suburban,1858.0,Medium,2000,1728.40554717130438223200
375,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,919684.0,Garden City Public Schools,MI,Suburban,3827.0,Medium,4000,1794.7846030674472870550000
376,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,920056.0,Wyandotte Public School District,MI,Suburban,4578.0,Medium,2000,767.4234956675088599880000
377,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,919882.0,Northville Public Schools,MI,Suburban,7375.0,Medium,3000,2460.4700809409955968480000
378,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,920000.0,Taylor School District,MI,Urban,5473.0,Medium,2000,1785.61816989695849512400
379,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,920055.0,Woodhaven School District,MI,Suburban,5149.0,Medium,2000,776.4603995613811970440000
380,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,919689.0,Gibraltar School District,MI,Suburban,3503.0,Medium,2000,750.4100601405162814680000
381,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,919724.0,Hartland Consolidated School District,MI,Suburban,5511.0,Medium,2000,942.21957505977311652000
382,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,920017.0,Van Buren Public Schools,MI,Suburban,4638.0,Medium,2000,1462.3430827666898411160000
383,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,919547.0,Brighton Area School District,MI,Suburban,5988.0,Medium,2000,949.76879249826191646800
384,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,919958.0,Saginaw Public School District,MI,Urban,5758.0,Medium,2000,3037.00000000000000000000
385,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,919889.0,Okemos Public School District,MI,Suburban,4277.0,Medium,4000,787.48178653086676369818
386,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,919642.0,East Lansing School District,MI,Urban,3583.0,Medium,4000,740.83405217210559137188
387,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,919789.0,Lansing School District,MI,Urban,10748.0,Large,4000,1222.43494076075659948596
388,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,919736.0,Holt Public School District,MI,Suburban,5504.0,Medium,4000,869.95551860320099773075
389,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,920035.0,Waverly Community Schools,MI,Suburban,2846.0,Medium,4000,691.29604032425691127542
390,919590,Chippewa Valley School District,MI,Suburban,16332,Large,61.2294881214793044,3093.8444356395917445474144,919767.0,Kelloggsville Public School,MI,Urban,2229.0,Medium,2500,1699.00000000000000000000
391,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,919767.0,Kelloggsville Public School,MI,Urban,2229.0,Medium,2500,1699.00000000000000000000
392,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,919736.0,Holt Public School District,MI,Suburban,5504.0,Medium,4000,869.95551860320099773075
393,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,920035.0,Waverly Community Schools,MI,Suburban,2846.0,Medium,4000,691.29604032425691127542
394,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,919789.0,Lansing School District,MI,Urban,10748.0,Large,4000,1222.43494076075659948596
395,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,919642.0,East Lansing School District,MI,Urban,3583.0,Medium,4000,740.83405217210559137188
396,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,919889.0,Okemos Public School District,MI,Suburban,4277.0,Medium,4000,787.48178653086676369818
397,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,919547.0,Brighton Area School District,MI,Suburban,5988.0,Medium,2000,949.76879249826191646800
398,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,919724.0,Hartland Consolidated School District,MI,Suburban,5511.0,Medium,2000,942.21957505977311652000
399,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,920017.0,Van Buren Public Schools,MI,Suburban,4638.0,Medium,2000,1462.3430827666898411160000
400,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,919882.0,Northville Public Schools,MI,Suburban,7375.0,Medium,3000,2460.4700809409955968480000
401,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,919684.0,Garden City Public Schools,MI,Suburban,3827.0,Medium,4000,1794.7846030674472870550000
402,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,919975.0,South Redford School District,MI,Suburban,3170.0,Medium,2000,905.16985174006183621600
403,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,919626.0,Westwood Community School District,MI,Suburban,1858.0,Medium,2000,1728.40554717130438223200
404,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,919940.0,Redford Union School District,MI,Suburban,2924.0,Medium,2000,1473.2694720065889383490000
405,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,920000.0,Taylor School District,MI,Urban,5473.0,Medium,2000,1785.61816989695849512400
406,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,920055.0,Woodhaven School District,MI,Suburban,5149.0,Medium,2000,776.4603995613811970440000
407,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,919689.0,Gibraltar School District,MI,Suburban,3503.0,Medium,2000,750.4100601405162814680000
408,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,920056.0,Wyandotte Public School District,MI,Suburban,4578.0,Medium,2000,767.4234956675088599880000
409,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,919715.0,Hamtramck Public School District,MI,Suburban,2944.0,Medium,2000,1745.59307366648014063200
410,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,919720.0,Harper Woods School District,MI,Suburban,1686.0,Medium,2000,721.383397486985569680000
411,919762,Kalamazoo Public School District,MI,Urban,12525,Large,79.8403193612774451,3006.63112956655624507710,919877.0,Grosse Pointe Public Schools,MI,Suburban,7832.0,Medium,2000,2228.95276934642406977200
412,919804,L'Anse Creuse Public Schools,MI,Suburban,10500,Large,95.2380952380952381,1989.0623667778418636392656,919720.0,Harper Woods School District,MI,Suburban,1686.0,Medium,2000,721.383397486985569680000
413,919804,L'Anse Creuse Public Schools,MI,Suburban,10500,Large,95.2380952380952381,1989.0623667778418636392656,919715.0,Hamtramck Public School District,MI,Suburban,2944.0,Medium,2000,1745.59307366648014063200
414,919804,L'Anse Creuse Public Schools,MI,Suburban,10500,Large,95.2380952380952381,1989.0623667778418636392656,919940.0,Redford Union School District,MI,Suburban,2924.0,Medium,2000,1473.2694720065889383490000
415,919804,L'Anse Creuse Public Schools,MI,Suburban,10500,Large,95.2380952380952381,1989.0623667778418636392656,919975.0,South Redford School District,MI,Suburban,3170.0,Medium,2000,905.16985174006183621600
416,919804,L'Anse Creuse Public Schools,MI,Suburban,10500,Large,95.2380952380952381,1989.0623667778418636392656,919626.0,Westwood Community School District,MI,Suburban,1858.0,Medium,2000,1728.40554717130438223200
417,919804,L'Anse Creuse Public Schools,MI,Suburban,10500,Large,95.2380952380952381,1989.0623667778418636392656,920056.0,Wyandotte Public School District,MI,Suburban,4578.0,Medium,2000,767.4234956675088599880000
418,919804,L'Anse Creuse Public Schools,MI,Suburban,10500,Large,95.2380952380952381,1989.0623667778418636392656,919684.0,Garden City Public Schools,MI,Suburban,3827.0,Medium,4000,1794.7846030674472870550000
419,919804,L'Anse Creuse Public Schools,MI,Suburban,10500,Large,95.2380952380952381,1989.0623667778418636392656,920000.0,Taylor School District,MI,Urban,5473.0,Medium,2000,1785.61816989695849512400
420,919804,L'Anse Creuse Public Schools,MI,Suburban,10500,Large,95.2380952380952381,1989.0623667778418636392656,920055.0,Woodhaven School District,MI,Suburban,5149.0,Medium,2000,776.4603995613811970440000
421,919804,L'Anse Creuse Public Schools,MI,Suburban,10500,Large,95.2380952380952381,1989.0623667778418636392656,919689.0,Gibraltar School District,MI,Suburban,3503.0,Medium,2000,750.4100601405162814680000
422,919804,L'Anse Creuse Public Schools,MI,Suburban,10500,Large,95.2380952380952381,1989.0623667778418636392656,920017.0,Van Buren Public Schools,MI,Suburban,4638.0,Medium,2000,1462.3430827666898411160000
423,919804,L'Anse Creuse Public Schools,MI,Suburban,10500,Large,95.2380952380952381,1989.0623667778418636392656,919724.0,Hartland Consolidated School District,MI,Suburban,5511.0,Medium,2000,942.21957505977311652000
424,919804,L'Anse Creuse Public Schools,MI,Suburban,10500,Large,95.2380952380952381,1989.0623667778418636392656,919547.0,Brighton Area School District,MI,Suburban,5988.0,Medium,2000,949.76879249826191646800
425,919804,L'Anse Creuse Public Schools,MI,Suburban,10500,Large,95.2380952380952381,1989.0623667778418636392656,919889.0,Okemos Public School District,MI,Suburban,4277.0,Medium,4000,787.48178653086676369818
426,919804,L'Anse Creuse Public Schools,MI,Suburban,10500,Large,95.2380952380952381,1989.0623667778418636392656,919642.0,East Lansing School District,MI,Urban,3583.0,Medium,4000,740.83405217210559137188
427,919804,L'Anse Creuse Public Schools,MI,Suburban,10500,Large,95.2380952380952381,1989.0623667778418636392656,919789.0,Lansing School District,MI,Urban,10748.0,Large,4000,1222.43494076075659948596
428,919804,L'Anse Creuse Public Schools,MI,Suburban,10500,Large,95.2380952380952381,1989.0623667778418636392656,919736.0,Holt Public School District,MI,Suburban,5504.0,Medium,4000,869.95551860320099773075
429,919804,L'Anse Creuse Public Schools,MI,Suburban,10500,Large,95.2380952380952381,1989.0623667778418636392656,920035.0,Waverly Community Schools,MI,Suburban,2846.0,Medium,4000,691.29604032425691127542
430,919804,L'Anse Creuse Public Schools,MI,Suburban,10500,Large,95.2380952380952381,1989.0623667778418636392656,919767.0,Kelloggsville Public School,MI,Urban,2229.0,Medium,2500,1699.00000000000000000000
431,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,919720.0,Harper Woods School District,MI,Suburban,1686.0,Medium,2000,721.383397486985569680000
432,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,919715.0,Hamtramck Public School District,MI,Suburban,2944.0,Medium,2000,1745.59307366648014063200
433,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,919877.0,Grosse Pointe Public Schools,MI,Suburban,7832.0,Medium,2000,2228.95276934642406977200
434,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,919940.0,Redford Union School District,MI,Suburban,2924.0,Medium,2000,1473.2694720065889383490000
435,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,919975.0,South Redford School District,MI,Suburban,3170.0,Medium,2000,905.16985174006183621600
436,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,919626.0,Westwood Community School District,MI,Suburban,1858.0,Medium,2000,1728.40554717130438223200
437,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,919684.0,Garden City Public Schools,MI,Suburban,3827.0,Medium,4000,1794.7846030674472870550000
438,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,920056.0,Wyandotte Public School District,MI,Suburban,4578.0,Medium,2000,767.4234956675088599880000
439,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,920000.0,Taylor School District,MI,Urban,5473.0,Medium,2000,1785.61816989695849512400
440,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,919882.0,Northville Public Schools,MI,Suburban,7375.0,Medium,3000,2460.4700809409955968480000
441,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,920055.0,Woodhaven School District,MI,Suburban,5149.0,Medium,2000,776.4603995613811970440000
442,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,919689.0,Gibraltar School District,MI,Suburban,3503.0,Medium,2000,750.4100601405162814680000
443,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,920017.0,Van Buren Public Schools,MI,Suburban,4638.0,Medium,2000,1462.3430827666898411160000
444,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,919724.0,Hartland Consolidated School District,MI,Suburban,5511.0,Medium,2000,942.21957505977311652000
445,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,919547.0,Brighton Area School District,MI,Suburban,5988.0,Medium,2000,949.76879249826191646800
446,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,919889.0,Okemos Public School District,MI,Suburban,4277.0,Medium,4000,787.48178653086676369818
447,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,919642.0,East Lansing School District,MI,Urban,3583.0,Medium,4000,740.83405217210559137188
448,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,919736.0,Holt Public School District,MI,Suburban,5504.0,Medium,4000,869.95551860320099773075
449,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,919789.0,Lansing School District,MI,Urban,10748.0,Large,4000,1222.43494076075659948596
450,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,920035.0,Waverly Community Schools,MI,Suburban,2846.0,Medium,4000,691.29604032425691127542
451,920030,Warren Consolidated School District,MI,Urban,14088,Large,70.9823963657013061,2668.7533926824986833399648,919767.0,Kelloggsville Public School,MI,Urban,2229.0,Medium,2500,1699.00000000000000000000
452,924568,St Louis City School District,MO,Urban,23457,Mega,85.2623950206761308,3314.00000000000000000000,924348.0,Liberty Public Schools,MO,Suburban,12158.0,Large,10000,3091.6010108638801579468376
453,924568,St Louis City School District,MO,Urban,23457,Mega,85.2623950206761308,3314.00000000000000000000,894251.0,Des Moines Public Schools,IA,Urban,32057.0,Mega,6000,3200.00000000000000000000
454,924568,St Louis City School District,MO,Urban,23457,Mega,85.2623950206761308,3314.00000000000000000000,936099.0,Lincoln Public School District,NE,Urban,39499.0,Mega,6000,1540.7303640321934067281272
455,924568,St Louis City School District,MO,Urban,23457,Mega,85.2623950206761308,3314.00000000000000000000,882115.0,Montgomery County School District,AL,Urban,30051.0,Mega,5000,1175.4100000000000000000000
456,924568,St Louis City School District,MO,Urban,23457,Mega,85.2623950206761308,3314.00000000000000000000,969367.0,Frisco Independent School District,TX,Suburban,59191.0,Mega,10000,2901.538586524391033430461
457,924568,St Louis City School District,MO,Urban,23457,Mega,85.2623950206761308,3314.00000000000000000000,969925.0,Richardson Independent School District,TX,Urban,39188.0,Mega,10000,2020.817021147097292210461
458,924568,St Louis City School District,MO,Urban,23457,Mega,85.2623950206761308,3314.00000000000000000000,969546.0,Katy Independent School District,TX,Suburban,72112.0,Mega,10000,1800.00000000000000000000
459,924568,St Louis City School District,MO,Urban,23457,Mega,85.2623950206761308,3314.00000000000000000000,883877.0,San Bernardino City Unified School District,CA,Urban,48854.0,Mega,10000,1356.7073866930548027161600
460,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946433.0,Glen Cove City School District,NY,Suburban,3255.0,Medium,4400,2967.0444452795733075759052
461,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946647.0,New Hyde Pk-Garden Cty Pk Dist,NY,Suburban,1710.0,Small,3000,1063.1019666445684657772644
462,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946708.0,Oyster Bay-E Norwich School District,NY,Suburban,1602.0,Small,3000,1050.7052108564904574247326
463,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946383.0,Elmont Union Free School District,NY,Suburban,3756.0,Medium,3000,1297.9516179631574018500028
464,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946424.0,Garden City Union Free School District,NY,Suburban,3822.0,Medium,2000,3905.5374131669828515272106
465,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946866.0,Syosset Central School District,NY,Suburban,6365.0,Medium,4000,4097.4250980658937334161862
466,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946925.0,West Hempstead Union Free School District,NY,Suburban,1957.0,Small,2000,521.9700000000000000000000
467,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946894.0,Valley Stream Central High School District,NY,Suburban,4459.0,Small,4003,4122.2653153614799932935934
468,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946780.0,Roosevelt Union Free School District,NY,Suburban,3363.0,Small,3000,1252.8412010676513159197688
469,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946522.0,Island Trees Un Free School District,NY,Suburban,2246.0,Small,3000,1124.6266064816963590200266
470,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946562.0,Levittown Union Free School District,NY,Suburban,7106.0,Medium,3100,2432.0206169452067352902234
471,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946955.0,Hewlett-Woodmere Union Free School District,NY,Suburban,3082.0,Small,3150,3164.4866790634853867518034
472,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946557.0,Lawrence Union Free School District,NY,Suburban,2623.0,Small,3100,1983.4204669641538512011534
473,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946215.0,Baldwin Union Free School District,NY,Suburban,4602.0,Medium,3000,1395.0595383031018007162816
474,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946613.0,Merrick Union Free School District,NY,Suburban,1470.0,Small,3000,1310.4336204488395583027288
475,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946395.0,Farmingdale Un Free School District,NY,Suburban,5736.0,Medium,3000,1172.1303993659837425684852
476,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946475.0,North Rockland Central School District,NY,Suburban,7770.0,Medium,2000,5428.4527630478920339053400
477,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946459.0,Half Hollow Hills School District,NY,Suburban,8266.0,Medium,2000,4953.00000000000000000000
478,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946602.0,Massapequa Union Free School District,NY,Suburban,7004.0,Medium,2000,3559.5325698120219497105804
479,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946246.0,Brentwood Union Free Dist,NY,Suburban,19356.0,Large,2000,4059.500000000000000000000
480,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946474.0,Hauppauge Union Free Schools,NY,Suburban,3562.0,Small,2500,3987.5833333333333333297080
481,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946789.0,Sachem Central School District,NY,Suburban,13303.0,Medium,2000,5152.0500000000000000000000
482,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946319.0,Connetquot Central School District,NY,Suburban,5892.0,Medium,10000,4502.9800000000000000000000
483,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946275.0,Spackenkill Union Free Dist,NY,Suburban,1410.0,Small,10000,2868.09446519981176108810
484,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946748.0,Poughkeepsie City School District,NY,Suburban,3892.0,Medium,10150,5044.1953606791967195488000
485,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946766.0,Rhinebeck Central School District,NY,Town,1050.0,Small,10000,2620.92141025517897094700
486,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946761.0,Red Hook Central School District,NY,Town,2019.0,Small,10000,3286.22888314781556395140
487,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946187.0,Albany City School District,NY,Urban,8925.0,Medium,2000,3295.00000000000000000000
488,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946666.0,Niskayuna Central School District,NY,Suburban,4179.0,Medium,6000,881.86390971861311156250
489,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946820.0,Shenendehowa Central School District,NY,Suburban,9250.0,Medium,3000,2400.00000000000000000000
490,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946217.0,Ballston Spa Central School District,NY,Suburban,4144.0,Medium,2000,1950.75952186502338703500
491,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946797.0,Saratoga Springs City School District,NY,Suburban,6317.0,Medium,4000,4694.32623060360828569750
492,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946839.0,South Glens Falls Central School District,NY,Suburban,3113.0,Medium,3000,2258.22741109213750091500
493,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946524.0,Ithaca City School District,NY,Urban,5236.0,Medium,10000,1442.34733078585844091000
494,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946867.0,Syracuse City School District,NY,Urban,20167.0,Large,2000,3700.00000000000000000000
495,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946796.0,Saranac Lake Central District,NY,Town,1187.0,Small,2000,3038.00000000000000000000
496,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946909.0,Watertown City School District,NY,Urban,3915.0,Medium,8000,1702.84796390427779994000
497,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946392.0,Fairport Central School District,NY,Suburban,5904.0,Medium,3000,3524.32681456288165722454
498,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946731.0,Pittsford Central School District,NY,Suburban,5633.0,Medium,2000,2423.51574295947025329554
499,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946915.0,Webster Central School District,NY,Suburban,8398.0,Medium,3000,3237.54752518615856334144
500,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946720.0,Penfield Central School District,NY,Suburban,4524.0,Medium,3000,2670.1573355491999691241900
501,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946785.0,Rush-Henrietta Ctrl School District,NY,Suburban,5310.0,Medium,3000,2204.37929968307953938015
502,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946354.0,East Irondequoit Ctrl District,NY,Suburban,3127.0,Medium,6000,2275.91225425781350641255
503,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946938.0,Wheatland Chili Central Dist,NY,Suburban,668.0,Small,3000,1182.8813130298111359790100
504,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946426.0,Gates-Chili Central District,NY,Suburban,4033.0,Medium,3000,2145.3219991754914843294100
505,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946444.0,Greece Central School District,NY,Suburban,10949.0,Large,3000,4014.08643168173971298167
506,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946552.0,Lancaster Central School District,NY,Suburban,5654.0,Medium,2000,3078.7617262830482112531200
507,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946306.0,Clarence Ctrl School District,NY,Suburban,4456.0,Medium,2000,3035.5986792213057707509616
508,946652,City School District Of New Rochelle,NY,Suburban,10793,Medium,83.3873807097192625,5734.1649821848003501960000,946949.0,Williamsville Central School District,NY,Suburban,9961.0,Medium,5000,4776.7809029899970348097056
509,946867,Syracuse City School District,NY,Urban,20167,Large,99.1719145138096891,3700.00000000000000000000,946524.0,Ithaca City School District,NY,Urban,5236.0,Medium,10000,1442.34733078585844091000
