,Group,total_districts,total_students,avg_current_ia_mrc,avg_num_students,avg_addtl_mrc,avg_perc_addtl_mrc,median_perc_addtl_mrc,avg_addtl_doll_per_student,avg_discount_rate
0,Needs 10G,2075.25629459525957517560,5160646.4888074221042300,1532.81115506698581882174857409158118,2504.0306122448979592,967.18884493301418117825142590841882,1.27037080921452768682533037223620,0.5890822347674465124307,0.54313292117482338630900717531791,0.67178294573643410853
1,Needs >10G,128.11531206429918805931,4805530.4157851523304512,4045.45474007771542787682999090909091,37770.049586776860,2648.76013595534242336283943057851240,1.08743693171974408422899897620195,0.5357043584825398092962,0.08362108113860108632917808679551,0.68833333333333333333
2,Needs 1G,735.86894119576806364645,262418.1221348668686942,583.77112907710810696895156508628777,359.0877697841726619,416.22887092289189303104843491371223,1.94565745112358903021788769994085,0.6130333091378336962658,3.41785364065466716687219070212267,0.70704918032786885246
