,district_id,state_code,size,locale,num_students,cost_18,cost_19,bw_per_student,pct_bwps_increase,state_network_natl_analysis,cost_diff,cost_diff_per_student
1063,969709,TX,Small,Suburban,2631,4704.00000000000000000000,411.231545693528962310461,3800.8361839604713037,9.6157354618015964,False,-4292.768454306471037689539,-1.631610967049209820483
1064,969713,TX,Medium,Suburban,5907,1499.00000000000000000000,3780.46668811517324928000,1692.9067208396817335,11.4555611985779584,False,2281.46668811517324928000,0.38623102896820268314
1065,969720,TX,Tiny,Rural,195,5476.92798590337872452344,5460.00000000000000000000,5128.2051282051282051,10.2307692307692308,False,-16.92798590337872452344,-0.08681018411989089499
1066,969726,TX,Small,Rural,412,5457.7530044139091059840800,3607.7500000000000000000000,1213.5922330097087379,4.1941747572815534,False,-1850.0030044139091059840800,-4.4902985544026920048157
1067,969727,TX,Small,Rural,727,3429.00000000000000000000,3250.00000000000000000000,1375.5158184319119670,2.3929390187987162,False,-179.00000000000000000000,-0.24621733149931224209
1068,969734,TX,Small,Town,1625,2451.203993735317149547200,2600.72347961299239804921,1230.7692307692307692,3.0000000000000000,False,149.519485877675248502010,0.092011991309338614463
1069,969735,TX,Medium,Town,3266,3500.00000000000000000000,800.236684601354585477013,3061.8493570116350276,9.0826699326393141,False,-2699.763315398645414522987,-0.826626857133694248170
1070,969751,TX,Small,Rural,294,3000.00000000000000000000,1900.00000000000000000000,2551.0204081632653061,2.9030612244897959,False,-1100.00000000000000000000,-3.74149659863945578231
1071,969762,TX,Small,Rural,394,2079.36790331753421000400,2643.00000000000000000000,1269.0355329949238579,1.3286802030456853,False,563.63209668246578999600,1.43053831645295885786
1072,969763,TX,Tiny,Rural,177,2805.394207014056510000000,2200.00000000000000000000,1129.9435028248587571,1.0451977401129944,False,-605.394207014056510000000,-3.420306254316703446328
1073,969765,TX,Small,Rural,1085,13882.0010066918874646713600,977.174872974943151925850,9216.5898617511520737,49.7834101382488479,False,-12904.8261337169443127455100,-11.8938489711676906108254
1074,969787,TX,Small,Rural,1064,10982.86210451334243377976,975.187617368976510157638,9398.4962406015037594,49.3759398496240602,False,-10007.674487144365923622122,-9.405709104458990529720
1075,969792,TX,Mega,Urban,67262,25175.962192770658232731360,27328.185074691821436373560,446.0170675864529749,0.46775296601349944975,False,2152.222881921163203642200,0.031997604619564734971
1076,969810,TX,Tiny,Rural,158,2175.00000000000000000000,2275.00000000000000000000,1265.8227848101265823,1.2658227848101266,False,100.00000000000000000000,0.63291139240506329114
1077,969823,TX,Small,Rural,880,3200.00000000000000000000,3000.00000000000000000000,1136.3636363636363636,4.3352272727272727,False,-200.00000000000000000000,-0.22727272727272727273
1078,969834,TX,Small,Rural,1187,5617.500000000000000000000,347.652985457323784890461,8424.5998315080033698,9.3032855939342881,False,-5269.847014542676215109539,-4.439635227078918462603
1079,969838,TX,Small,Rural,1173,1611.00000000000000000000,495.657964187810449908289,8525.1491901108269395,32.9016766126740551,False,-1115.342035812189550091711,-0.950845725330084867938
1080,969845,TX,Small,Town,2247,1974.76792752301048775704,1087.136349838430655910190,4450.3782821539830886,19.1246105919003115,False,-887.631577684579831846850,-0.395029629588153018178
